Format Version,1.24,Take Name,Bigbird-4,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-10 10.50.15.868 AM,Capture Start Frame,527002,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider:M0,V3Glider:M0,V3Glider:M0,V3Glider:M1,V3Glider:M1,V3Glider:M1,V3Glider:M2,V3Glider:M2,V3Glider:M2,V3Glider:M3,V3Glider:M3,V3Glider:M3,V3Glider:M4,V3Glider:M4,V3Glider:M4,V3Glider:M5,V3Glider:M5,V3Glider:M5
,ID,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,"EEA18C42F74B11EEBD9122A53CA86A8A","EEA18C42F74B11EEBD9122A53CA86A8A","EEA18C42F74B11EEBD9122A53CA86A8A","EEA18C44F74B11EEBD9122A53CA86A8A","EEA18C44F74B11EEBD9122A53CA86A8A","EEA18C44F74B11EEBD9122A53CA86A8A","EEA18C43F74B11EEBD9122A53CA86A8A","EEA18C43F74B11EEBD9122A53CA86A8A","EEA18C43F74B11EEBD9122A53CA86A8A","EEA18C45F74B11EEBD9122A53CA86A8A","EEA18C45F74B11EEBD9122A53CA86A8A","EEA18C45F74B11EEBD9122A53CA86A8A","EEA18C46F74B11EEBD9122A53CA86A8A","EEA18C46F74B11EEBD9122A53CA86A8A","EEA18C46F74B11EEBD9122A53CA86A8A","EEA18C41F74B11EEBD9122A53CA86A8A","EEA18C41F74B11EEBD9122A53CA86A8A","EEA18C41F74B11EEBD9122A53CA86A8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
1,0.004167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
2,0.008333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
3,0.012500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
4,0.016667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
5,0.020833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
