Format Version,1.24,Take Name,SmallRed-2,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-10 10.45.07.026 AM,Capture Start Frame,452880,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider:M0,V3Glider:M0,V3Glider:M0,V3Glider:M1,V3Glider:M1,V3Glider:M1,V3Glider:M2,V3Glider:M2,V3Glider:M2,V3Glider:M3,V3Glider:M3,V3Glider:M3
,ID,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,"F4AA859DF74B11EEBD9122A53CA86A8A","F4AA859DF74B11EEBD9122A53CA86A8A","F4AA859DF74B11EEBD9122A53CA86A8A","F4AA859FF74B11EEBD9122A53CA86A8A","F4AA859FF74B11EEBD9122A53CA86A8A","F4AA859FF74B11EEBD9122A53CA86A8A","F4AA859EF74B11EEBD9122A53CA86A8A","F4AA859EF74B11EEBD9122A53CA86A8A","F4AA859EF74B11EEBD9122A53CA86A8A","F4AA85A0F74B11EEBD9122A53CA86A8A","F4AA85A0F74B11EEBD9122A53CA86A8A","F4AA85A0F74B11EEBD9122A53CA86A8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
16,0.066667,177.377533,2.266307,-179.560745,3133.978271,1639.231079,-333.476044,3131.942871,1656.664307,-332.374939,3067.527588,1642.553345,-365.139526,3119.947998,1642.724609,-474.961334,3159.183350,1607.905884,-492.971283
17,0.070833,177.370697,2.282589,-179.564590,3133.942139,1639.255981,-333.443390,3131.898682,1656.663452,-332.343414,3067.491455,1642.566650,-365.127106,3119.943604,1642.733398,-474.941193,3159.168701,1607.925781,-492.921112
18,0.075000,177.386826,2.299423,-179.541397,3133.903809,1639.238037,-333.410004,3131.866455,1656.652344,-332.307831,3067.479492,1642.588623,-365.119141,3119.940430,1642.760986,-474.909515,3159.169189,1607.949707,-492.897278
19,0.079167,177.403656,2.316063,-179.542145,3133.867676,1639.228638,-333.372070,3131.851074,1656.664429,-332.256592,3067.446533,1642.587524,-365.095062,3119.951660,1642.785767,-474.878357,3159.199951,1607.989136,-492.870270
20,0.083333,177.409042,2.322468,-179.555557,3133.842041,1639.249268,-333.340057,3131.775146,1656.667480,-332.208801,3067.439453,1642.597534,-365.067169,3119.936035,1642.818481,-474.858978,3159.198975,1608.022827,-492.819794
21,0.087500,177.419754,2.343180,-179.559296,3133.793701,1639.239868,-333.306000,3131.735596,1656.657837,-332.176941,3067.401855,1642.587036,-365.061829,3119.932129,1642.836914,-474.827332,3159.194580,1608.046387,-492.783600
22,0.091667,177.447449,2.364342,-179.544235,3133.733643,1639.205933,-333.265533,3131.666260,1656.621460,-332.125916,3067.357910,1642.588379,-365.039154,3119.928223,1642.870728,-474.796814,3159.194824,1608.092285,-492.759064
23,0.095833,177.482376,2.361499,-179.545502,3133.658936,1639.154785,-333.233002,3131.603760,1656.598755,-332.095062,3067.321289,1642.568359,-365.017334,3119.827637,1642.899536,-474.733002,3159.174072,1608.128784,-492.743958
24,0.100000,177.501694,2.375693,-179.558044,3133.608643,1639.130615,-333.199646,3131.562744,1656.572998,-332.053223,3067.282715,1642.540283,-365.007202,3119.794922,1642.919312,-474.705200,3159.161377,1608.169189,-492.708557
25,0.104167,177.517181,2.394171,-179.577911,3133.559082,1639.120605,-333.166260,3131.500977,1656.545532,-332.017090,3067.240723,1642.514404,-364.996460,3119.774170,1642.941162,-474.686890,3159.134766,1608.230469,-492.685303
26,0.108333,177.540985,2.402288,-179.588486,3133.514160,1639.091675,-333.141754,3131.429688,1656.495117,-331.986603,3067.187744,1642.484741,-364.967102,3119.760498,1642.963867,-474.662781,3159.122559,1608.274536,-492.672974
27,0.112500,177.570404,2.418309,-179.585159,3133.438721,1639.024658,-333.114960,3131.374268,1656.446533,-331.950623,3067.128906,1642.440796,-364.961304,3119.717041,1642.965088,-474.643127,3159.088135,1608.296509,-492.671265
28,0.116667,177.586990,2.420241,-179.607529,3133.387207,1638.994629,-333.111115,3131.315186,1656.407104,-331.939850,3067.060547,1642.389526,-364.952057,3119.679932,1642.968872,-474.632965,3159.062988,1608.313965,-492.662598
29,0.120833,177.613754,2.428241,-179.627502,3133.323242,1638.940186,-333.092621,3131.259521,1656.357666,-331.914246,3066.990234,1642.323975,-364.938995,3119.638428,1642.972656,-474.609497,3159.038330,1608.338013,-492.653534
30,0.125000,177.634430,2.433470,-179.625504,3133.260010,1638.870117,-333.059601,3131.199219,1656.301636,-331.878510,3066.948730,1642.273193,-364.915649,3119.576172,1642.951538,-474.580353,3158.984375,1608.331421,-492.648041
31,0.129167,177.649094,2.425720,-179.644028,3133.225342,1638.829468,-333.040985,3131.132812,1656.256714,-331.848633,3066.912598,1642.218018,-364.878906,3119.526367,1642.942871,-474.563873,3158.941406,1608.329834,-492.633545
32,0.133333,177.666901,2.417455,-179.661942,3133.177490,1638.772705,-333.016113,3131.063965,1656.195312,-331.819031,3066.853027,1642.149780,-364.833099,3119.468262,1642.920288,-474.529266,3158.899658,1608.321289,-492.620667
33,0.137500,177.672714,2.414251,-179.686829,3133.122070,1638.730957,-332.993225,3131.007812,1656.148315,-331.798065,3066.782715,1642.078125,-364.807800,3119.403320,1642.886353,-474.502472,3158.835693,1608.299805,-492.594452
34,0.141667,177.688034,2.415296,-179.690704,3133.049316,1638.668457,-332.954834,3130.945557,1656.093140,-331.750244,3066.697266,1642.018188,-364.762543,3119.343018,1642.860352,-474.464905,3158.766846,1608.280273,-492.570618
35,0.145833,177.697815,2.406677,-179.708466,3132.990479,1638.616333,-332.919983,3130.898193,1656.044678,-331.716125,3066.613281,1641.941895,-364.714233,3119.276855,1642.836060,-474.428162,3158.675537,1608.248901,-492.539185
36,0.150000,177.702286,2.403909,-179.710037,3132.920898,1638.568726,-332.870758,3130.831299,1655.989136,-331.659607,3066.541748,1641.894043,-364.667877,3119.186279,1642.803101,-474.381561,3158.568115,1608.216309,-492.484955
37,0.154167,177.703598,2.375402,-179.737488,3132.881104,1638.548218,-332.834625,3130.770752,1655.946655,-331.626099,3066.471436,1641.837402,-364.591827,3119.080322,1642.784180,-474.328979,3158.469971,1608.197876,-492.434784
38,0.158333,177.716980,2.350178,-179.755051,3132.821289,1638.508667,-332.781708,3130.700195,1655.892334,-331.560669,3066.379150,1641.783325,-364.498962,3118.967773,1642.770874,-474.264648,3158.371338,1608.197754,-492.383331
39,0.162500,177.727448,2.321201,-179.780258,3132.753662,1638.471802,-332.718872,3130.650146,1655.839355,-331.503601,3066.263916,1641.716553,-364.398163,3118.831787,1642.751099,-474.181885,3158.234375,1608.201050,-492.328369
40,0.166667,177.749405,2.297571,-179.795990,3132.674072,1638.419434,-332.650391,3130.574219,1655.785156,-331.435669,3066.142334,1641.649902,-364.291595,3118.720215,1642.756836,-474.092438,3158.114502,1608.189941,-492.263336
41,0.170833,177.765457,2.266087,-179.818878,3132.580811,1638.370972,-332.576843,3130.503174,1655.729980,-331.375092,3065.993896,1641.573364,-364.174164,3118.564697,1642.745972,-473.990021,3157.945801,1608.175903,-492.195801
42,0.175000,177.806213,2.246080,-179.829849,3132.470947,1638.270630,-332.485535,3130.400879,1655.644165,-331.258240,3065.867920,1641.479858,-364.052490,3118.415283,1642.742676,-473.892792,3157.810303,1608.181885,-492.130127
43,0.179167,177.844330,2.245035,-179.819946,3132.355957,1638.164185,-332.361542,3130.271973,1655.544312,-331.138824,3065.779785,1641.408569,-363.939026,3118.291504,1642.745972,-473.782349,3157.616943,1608.174805,-492.050873
44,0.183333,177.874298,2.234571,-179.851685,3132.253662,1638.089478,-332.257782,3130.152344,1655.465576,-331.033905,3065.662354,1641.300049,-363.820343,3118.155762,1642.752686,-473.680237,3157.437500,1608.181152,-491.964172
45,0.187500,177.911819,2.235447,-179.883606,3132.107422,1637.989624,-332.133148,3130.002930,1655.370117,-330.903503,3065.530029,1641.186523,-363.705902,3117.998047,1642.742920,-473.560669,3157.258789,1608.197754,-491.873718
46,0.191667,177.958878,2.218516,-179.908401,3131.938232,1637.864868,-332.019775,3129.826416,1655.285522,-330.769684,3065.394775,1641.069702,-363.584259,3117.767822,1642.721924,-473.428802,3157.071289,1608.203613,-491.805267
47,0.195833,178.001831,2.180324,-179.944733,3131.815918,1637.754639,-331.932312,3129.698975,1655.164673,-330.683380,3065.248779,1640.938477,-363.452393,3117.544189,1642.708130,-473.295929,3156.888184,1608.208252,-491.731018
48,0.200000,178.051514,2.176491,-179.968170,3131.671631,1637.623657,-331.818451,3129.551025,1655.044312,-330.564514,3065.117676,1640.812012,-363.337921,3117.380127,1642.690674,-473.181000,3156.719727,1608.237793,-491.676483
49,0.204167,178.087967,2.159912,179.979782,3131.532715,1637.531860,-331.715057,3129.429199,1654.942383,-330.459167,3064.945801,1640.681519,-363.211853,3117.183838,1642.658936,-473.056335,3156.586426,1608.284912,-491.595795
50,0.208333,178.113510,2.137863,179.931152,3131.414062,1637.449097,-331.585266,3129.530029,1655.029785,-330.265594,3064.804688,1640.555664,-363.087250,3116.970703,1642.608032,-472.931488,3156.450928,1608.289795,-491.519836
51,0.212500,178.137527,2.107117,179.895355,3131.311035,1637.345947,-331.476410,3129.522461,1654.971191,-330.115601,3064.653564,1640.415405,-362.955261,3116.776123,1642.547241,-472.832336,3156.261719,1608.271118,-491.438782
52,0.216667,178.216415,2.096041,179.942688,3131.114258,1637.079346,-331.399353,3129.079102,1654.568726,-330.036224,3064.496338,1640.267822,-362.817963,3116.597656,1642.489136,-472.737213,3156.081543,1608.202759,-491.378479
53,0.220833,178.274719,2.101074,179.967300,3130.920654,1636.853638,-331.299194,3128.775146,1654.304443,-329.911560,3064.324951,1640.113403,-362.686646,3116.444336,1642.403564,-472.653381,3155.929688,1608.135376,-491.319000
54,0.225000,178.280273,2.075516,179.960999,3130.813477,1636.723877,-331.223389,3128.677246,1654.166748,-329.828094,3064.207764,1639.985474,-362.587341,3116.259277,1642.276245,-472.565033,3155.778320,1608.038452,-491.248871
55,0.229167,178.278839,2.051106,179.955902,3130.712158,1636.601440,-331.151917,3128.592773,1654.055664,-329.759613,3064.070801,1639.847168,-362.478699,3116.108887,1642.150269,-472.491302,3155.586914,1607.901978,-491.196838
56,0.233333,178.257874,2.035233,179.946075,3130.621094,1636.506836,-331.073456,3128.494141,1653.947388,-329.686188,3063.971436,1639.735229,-362.382202,3115.969238,1641.998291,-472.425110,3155.444824,1607.778320,-491.126923
57,0.237500,178.233322,2.018085,179.934982,3130.531982,1636.412964,-331.004822,3128.392822,1653.848999,-329.636139,3063.859375,1639.606079,-362.286621,3115.839600,1641.845337,-472.365265,3155.264893,1607.610840,-491.067017
58,0.241667,178.205994,1.995560,179.957306,3130.418457,1636.284180,-330.934326,3128.283936,1653.744141,-329.579041,3063.751465,1639.488403,-362.199646,3115.672852,1641.667236,-472.287750,3155.041992,1607.370483,-491.000641
59,0.245833,178.180145,2.017413,179.991348,3130.241455,1636.119385,-330.806091,3128.203613,1653.676758,-329.431061,3063.650146,1639.369751,-362.132965,3115.500000,1641.438721,-472.204407,3154.885742,1607.176147,-490.925690
60,0.250000,178.135040,2.033909,179.981750,3130.069336,1635.995117,-330.667664,3128.106445,1653.595825,-329.348175,3063.538818,1639.237061,-362.048706,3115.286621,1641.169434,-472.074951,3154.748291,1607.007080,-490.852081
61,0.254167,178.091888,2.017331,179.969864,3129.947510,1635.899170,-330.597473,3127.959961,1653.485840,-329.295044,3063.431641,1639.111084,-361.969269,3115.097168,1640.963867,-472.011780,3154.572510,1606.804199,-490.766663
62,0.258333,178.070206,2.027003,179.970764,3129.775391,1635.764526,-330.512512,3127.751221,1653.361938,-329.180908,3063.289062,1638.969727,-361.891907,3114.938232,1640.765747,-471.964752,3154.418457,1606.613403,-490.682220
63,0.262500,178.043823,2.010115,179.955719,3129.628174,1635.648926,-330.443146,3127.595703,1653.242188,-329.110931,3063.115234,1638.816772,-361.793854,3114.763428,1640.583984,-471.891632,3154.236328,1606.417480,-490.590698
64,0.266667,178.021088,2.003708,179.925247,3129.462646,1635.523560,-330.353668,3127.435791,1653.134033,-329.018158,3062.939453,1638.639526,-361.694458,3114.583496,1640.389526,-471.806976,3154.068604,1606.238159,-490.498566
65,0.270833,178.000488,1.995195,179.905441,3129.307861,1635.400146,-330.269745,3127.299805,1653.019043,-328.930847,3062.782959,1638.483643,-361.613037,3114.389648,1640.213135,-471.732819,3153.881836,1606.067627,-490.402039
66,0.275000,177.979584,1.977407,179.874100,3129.140381,1635.298706,-330.192749,3127.128418,1652.907227,-328.865173,3062.582764,1638.328003,-361.515411,3114.176025,1640.058838,-471.649292,3153.651367,1605.917725,-490.311279
67,0.279167,177.963074,1.963735,179.848694,3128.988770,1635.190430,-330.109039,3126.988770,1652.778198,-328.798065,3062.372803,1638.155640,-361.413116,3114.017578,1639.929810,-471.561188,3153.385742,1605.751099,-490.206970
68,0.283333,177.959885,1.946918,179.799118,3128.841064,1635.084229,-330.040710,3126.843506,1652.671753,-328.719177,3062.169189,1637.972412,-361.309814,3113.849609,1639.810547,-471.501251,3153.199951,1605.639771,-490.130157
69,0.287500,177.963684,1.928360,179.759872,3128.701416,1634.971924,-329.971252,3126.715332,1652.553223,-328.650421,3061.979248,1637.808350,-361.203094,3113.675537,1639.698120,-471.434845,3153.018066,1605.548950,-490.068451
70,0.291667,177.973984,1.903922,179.710312,3128.571533,1634.853271,-329.912109,3126.571777,1652.422729,-328.592926,3061.831787,1637.634644,-361.117767,3113.474609,1639.590820,-471.362213,3152.830078,1605.475464,-490.019379
71,0.295833,177.997665,1.887843,179.661972,3128.420166,1634.715332,-329.853058,3126.431641,1652.302002,-328.522034,3061.643066,1637.446411,-361.028656,3113.293945,1639.496704,-471.296539,3152.679443,1605.404541,-489.973083
72,0.300000,178.020050,1.857855,179.615448,3128.280762,1634.573608,-329.790070,3126.282715,1652.151245,-328.447784,3061.475342,1637.259766,-360.924011,3113.076660,1639.395996,-471.218323,3152.482422,1605.329224,-489.914581
73,0.304167,178.054306,1.833402,179.585236,3128.114502,1634.411865,-329.731201,3126.122803,1652.003418,-328.359619,3061.292969,1637.092773,-360.830719,3112.847168,1639.287231,-471.142609,3152.343506,1605.282593,-489.882263
74,0.308333,178.080566,1.803158,179.566772,3127.960205,1634.247070,-329.673462,3125.956543,1651.834839,-328.280884,3061.161865,1636.936035,-360.757263,3112.593506,1639.168213,-471.049774,3152.154053,1605.199097,-489.829742
75,0.312500,178.036850,1.723805,179.427750,3127.914795,1634.269287,-329.700226,3125.987305,1651.865479,-328.390656,3061.002686,1636.750122,-360.709564,3112.359619,1639.052856,-470.967773,3152.002686,1605.101440,-489.787476
76,0.316667,178.122726,1.774798,179.505295,3127.584229,1633.913452,-329.579559,3125.438232,1651.420654,-328.191132,3060.827637,1636.574951,-360.641205,3112.117432,1638.909058,-470.891815,3151.819580,1604.988525,-489.725677
77,0.320833,178.144867,1.807208,179.516113,3127.338867,1633.699951,-329.474030,3125.129639,1651.165283,-328.137360,3060.668457,1636.408081,-360.580170,3111.901123,1638.754150,-470.802795,3151.615234,1604.875244,-489.641327
78,0.325000,178.156769,1.800593,179.489700,3127.139893,1633.526123,-329.411743,3124.923340,1650.994751,-328.061127,3060.466797,1636.213867,-360.506378,3111.681152,1638.593018,-470.738953,3151.436279,1604.747803,-489.585968
79,0.329167,178.165100,1.784403,179.444946,3126.955322,1633.371094,-329.354645,3124.745361,1650.845825,-327.971924,3060.226318,1635.994629,-360.413269,3111.481934,1638.437988,-470.666687,3151.265137,1604.609497,-489.507599
80,0.333333,178.156967,1.760016,179.384537,3126.796875,1633.253174,-329.311218,3124.576172,1650.708496,-327.908386,3059.993652,1635.782715,-360.321564,3111.307129,1638.289062,-470.608795,3151.091797,1604.455933,-489.412445
81,0.337500,178.145416,1.744193,179.339676,3126.637207,1633.123047,-329.250488,3124.416748,1650.562622,-327.843933,3059.779785,1635.582886,-360.225433,3111.132812,1638.115967,-470.541321,3150.919189,1604.297363,-489.331726
82,0.341667,178.129196,1.735519,179.296600,3126.479492,1632.990967,-329.181213,3124.269531,1650.428101,-327.786072,3059.595703,1635.386230,-360.143372,3110.956055,1637.929810,-470.466400,3150.750488,1604.135254,-489.258026
83,0.345833,178.116623,1.731393,179.262436,3126.333252,1632.865479,-329.102661,3124.119385,1650.296021,-327.704498,3059.418457,1635.211060,-360.040771,3110.808105,1637.760742,-470.408844,3150.611572,1603.996460,-489.180878
84,0.350000,178.100510,1.726543,179.237015,3126.205078,1632.739136,-329.028595,3123.967285,1650.152222,-327.638611,3059.289307,1635.048462,-359.957611,3110.661133,1637.584473,-470.343872,3150.470947,1603.841919,-489.106354
85,0.354167,178.088425,1.723846,179.241425,3126.056396,1632.565796,-328.946320,3123.801270,1650.002197,-327.539978,3059.170898,1634.886230,-359.871185,3110.487793,1637.367310,-470.286957,3150.318848,1603.644287,-489.051727
86,0.358333,178.052368,1.733478,179.213043,3125.943848,1632.466064,-328.847717,3123.658203,1649.888184,-327.477509,3059.085449,1634.738525,-359.793274,3110.379639,1637.174316,-470.197296,3150.175293,1603.479004,-488.960938
87,0.362500,178.020233,1.711709,179.180252,3125.862305,1632.375488,-328.767456,3123.547363,1649.759644,-327.413330,3058.995850,1634.592041,-359.694702,3110.222412,1637.002686,-470.106750,3150.016357,1603.315308,-488.856506
88,0.366667,178.017151,1.683660,179.156342,3125.732422,1632.230713,-328.683777,3123.431885,1649.643921,-327.338104,3058.896973,1634.436890,-359.605927,3109.976562,1636.828125,-469.976257,3149.887207,1603.179932,-488.787537
89,0.370833,178.014465,1.677174,179.124008,3125.628906,1632.121948,-328.598480,3123.315674,1649.523560,-327.259460,3058.788818,1634.288574,-359.516724,3109.856689,1636.710327,-469.895721,3149.753174,1603.084351,-488.706055
90,0.375000,178.035706,1.662546,179.107147,3125.516602,1631.986572,-328.531921,3123.193359,1649.393066,-327.175507,3058.658936,1634.139893,-359.428436,3109.722168,1636.632324,-469.817078,3149.631104,1602.986694,-488.631500
91,0.379167,178.054932,1.673570,179.095566,3125.377686,1631.856689,-328.430298,3123.057373,1649.256714,-327.078888,3058.547607,1634.016968,-359.353546,3109.572754,1636.538086,-469.720734,3149.502197,1602.945068,-488.554077
92,0.383333,178.093781,1.695531,179.097260,3125.214111,1631.714722,-328.303253,3122.867432,1649.133789,-326.941559,3058.436035,1633.903564,-359.255463,3109.440186,1636.486572,-469.619781,3149.368164,1602.905151,-488.466888
93,0.387500,178.144104,1.711610,179.101486,3125.062256,1631.553711,-328.170471,3122.728027,1648.999146,-326.805969,3058.319580,1633.781738,-359.148529,3109.306885,1636.449341,-469.496613,3149.235596,1602.892700,-488.388306
94,0.391667,178.135254,1.685138,179.012314,3125.022705,1631.575317,-328.070953,3122.864014,1649.101318,-326.735016,3058.188232,1633.668579,-359.037384,3109.183838,1636.431641,-469.361053,3149.112549,1602.919800,-488.295319
95,0.395833,178.182495,1.670416,178.990387,3124.927246,1631.472290,-327.957611,3122.811768,1649.004761,-326.579315,3058.024658,1633.545288,-358.893707,3109.086914,1636.444946,-469.240051,3148.966797,1602.943359,-488.210083
96,0.400000,178.244766,1.663191,178.953247,3124.809814,1631.356201,-327.837158,3122.687744,1648.873169,-326.429077,3057.856934,1633.406494,-358.741913,3108.978027,1636.467285,-469.114532,3148.854248,1603.018433,-488.119110
97,0.404167,178.307449,1.651519,178.926041,3124.684570,1631.238647,-327.722961,3122.591797,1648.753174,-326.317261,3057.659180,1633.270020,-358.591400,3108.869141,1636.509277,-468.976257,3148.695312,1603.055664,-488.032410
98,0.408333,178.402267,1.661846,178.943497,3124.526367,1631.047363,-327.582428,3122.506104,1648.634155,-326.175507,3057.499756,1633.145142,-358.461060,3108.751953,1636.558350,-468.841949,3148.544922,1603.106567,-487.953613
99,0.412500,178.484222,1.655730,178.971771,3124.382568,1630.861694,-327.447540,3122.418457,1648.490356,-326.025665,3057.358643,1633.040649,-358.324860,3108.586426,1636.577271,-468.699524,3148.384033,1603.149536,-487.868256
100,0.416667,178.585571,1.667624,179.031631,3124.189697,1630.612915,-327.317719,3121.966797,1648.058105,-325.856689,3057.253174,1632.945557,-358.186707,3108.420898,1636.590454,-468.556793,3148.202393,1603.190308,-487.792175
101,0.420833,178.648499,1.664744,179.040421,3124.034912,1630.447876,-327.175568,3121.711670,1647.790161,-325.821655,3057.156982,1632.852417,-358.051270,3108.218018,1636.574463,-468.337585,3148.040771,1603.238892,-487.720398
102,0.425000,178.717056,1.630153,179.028595,3123.962402,1630.319336,-327.072876,3121.576904,1647.612061,-325.712677,3057.060303,1632.743652,-357.894836,3108.080078,1636.620850,-468.201324,3147.886719,1603.286133,-487.636536
103,0.429167,178.767670,1.567556,178.997131,3123.985107,1630.231445,-326.971527,3121.557373,1647.491943,-325.593811,3057.045654,1632.633423,-357.707458,3107.960449,1636.670410,-468.074890,3147.701660,1603.320312,-487.553040
104,0.433333,178.826202,1.536065,178.973434,3123.930664,1630.119385,-326.838531,3121.440674,1647.416748,-325.398254,3056.992188,1632.521484,-357.528046,3107.840576,1636.708252,-467.963226,3147.531494,1603.346191,-487.463898
105,0.437500,178.857758,1.501048,178.910187,3123.875000,1630.064819,-326.722717,3121.365723,1647.340698,-325.265045,3056.894775,1632.406982,-357.366333,3107.691406,1636.703247,-467.836304,3147.424805,1603.405762,-487.354462
106,0.441667,178.895950,1.452368,178.881989,3123.815918,1629.984863,-326.651062,3121.284424,1647.242310,-325.147217,3056.791260,1632.314331,-357.227234,3107.528809,1636.705444,-467.749329,3147.312744,1603.416504,-487.270020
