Format Version,1.24,Take Name,group1-6,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-10 10.53.49.586 AM,Capture Start Frame,578294,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider:M0,V3Glider:M0,V3Glider:M0,V3Glider:M1,V3Glider:M1,V3Glider:M1,V3Glider:M2,V3Glider:M2,V3Glider:M2,V3Glider:M3,V3Glider:M3,V3Glider:M3,V3Glider:M4,V3Glider:M4,V3Glider:M4,V3Glider:M5,V3Glider:M5,V3Glider:M5
,ID,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,"F4AA8590F74B11EEBD9122A53CA86A8A","F4AA8590F74B11EEBD9122A53CA86A8A","F4AA8590F74B11EEBD9122A53CA86A8A","F4AA8592F74B11EEBD9122A53CA86A8A","F4AA8592F74B11EEBD9122A53CA86A8A","F4AA8592F74B11EEBD9122A53CA86A8A","F4AA8591F74B11EEBD9122A53CA86A8A","F4AA8591F74B11EEBD9122A53CA86A8A","F4AA8591F74B11EEBD9122A53CA86A8A","F4AA8593F74B11EEBD9122A53CA86A8A","F4AA8593F74B11EEBD9122A53CA86A8A","F4AA8593F74B11EEBD9122A53CA86A8A","F4AA8594F74B11EEBD9122A53CA86A8A","F4AA8594F74B11EEBD9122A53CA86A8A","F4AA8594F74B11EEBD9122A53CA86A8A","F4AA858FF74B11EEBD9122A53CA86A8A","F4AA858FF74B11EEBD9122A53CA86A8A","F4AA858FF74B11EEBD9122A53CA86A8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-171.482803,-10.985007,-171.173767,2679.295654,771.954834,144.512268,2678.317139,793.402771,144.800034,2607.045654,787.897522,131.367813,2639.885010,803.852722,14.836938,2658.101562,771.326050,-22.319675,,,,2688.112549,757.408264,273.553497
1,0.004167,-171.469009,-10.883933,-170.799591,2679.863770,771.413574,144.205948,2678.798584,792.750488,144.472992,2607.990967,787.790161,130.448883,2640.506104,803.227539,14.507010,2658.740723,770.868469,-22.494322,,,,2688.498535,756.919617,273.360901
2,0.008333,-171.500824,-10.821437,-171.162643,2680.320557,770.935913,143.999420,2679.313477,792.134094,144.275284,2608.262695,786.995667,130.153336,2640.971436,802.386719,14.195626,2659.495605,770.531067,-22.667774,,,,2688.820557,756.413696,273.214417
3,0.012500,-171.501724,-10.769134,-171.410156,2681.080078,770.374512,143.679077,2679.821533,791.421082,143.961075,2609.052734,786.398132,129.789474,2641.346680,801.611206,14.043228,2660.910400,770.118286,-23.434601,,,,2689.499023,755.735413,273.013916
4,0.016667,-171.570297,-10.870272,-172.075424,2681.336426,769.737366,143.580612,2680.305908,790.731812,143.618469,2608.641357,784.773804,130.274887,2642.063232,801.059326,13.706009,2661.002930,769.210876,-23.430052,,,,2690.023438,755.085876,272.843109
5,0.020833,-171.231293,-10.719012,-171.628937,2681.491699,768.149353,143.322754,2680.731689,789.928955,143.447266,2608.994873,783.910278,130.033051,2642.540527,800.134888,13.408643,2661.367432,768.530273,-23.534979,,,,2689.782959,752.757263,272.419220
