,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 007,V1Glider:Marker 007,V1Glider:Marker 007
,ID,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,"4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.041667,-0.961483,3.886813,-3.979810,-207.514832,1270.859619,127.009872,-191.201950,1243.465942,486.063690,-176.844711,1287.322021,231.219208,-203.026978,1315.042725,125.989616,-546.398804,1302.964600,298.503113,-561.975403,1308.762939,-13.181551,-227.391953,1224.012207,-229.409821,-253.539108,1253.456055,-103.412109
11,0.045833,-0.953120,3.883968,-4.006876,-207.539139,1270.648071,127.019135,-191.186859,1243.491455,486.032471,-176.783600,1287.295166,231.171722,-203.031754,1314.932007,125.848930,-546.436584,1302.894897,298.495117,-561.994812,1308.790527,-13.253259,-227.370316,1223.954102,-229.433762,-253.537750,1253.432617,-103.426720
12,0.050000,-0.965520,3.877053,-3.963392,-207.590210,1270.666626,127.082352,-191.158447,1243.536987,486.012939,-176.771317,1287.306274,231.111008,-202.997528,1314.972168,125.922081,-546.604126,1302.547852,298.519836,-561.969727,1308.692505,-13.229561,-227.373154,1223.890503,-229.461258,-253.500107,1253.385376,-103.459625
13,0.054167,-0.979440,3.884315,-3.964112,-207.526642,1270.713867,127.010910,-191.085022,1243.582153,485.990906,-176.738510,1287.300415,231.089127,-202.990875,1314.981323,125.901115,-546.461609,1302.729980,298.475037,-561.991943,1308.711548,-13.307796,-227.366623,1223.804932,-229.476730,-253.484848,1253.316162,-103.482773
14,0.058333,-0.931496,3.885976,-3.956584,-207.459976,1270.624390,126.889763,-191.080322,1243.698608,485.953705,-176.728149,1287.351318,231.081192,-203.017487,1314.917725,125.759766,-546.373108,1302.460938,298.382812,-561.984070,1308.665283,-13.323468,-227.351974,1223.773315,-229.500854,-253.460678,1253.274048,-103.506233
15,0.062500,-0.998083,3.881436,-3.914796,-207.542725,1270.721924,127.005638,-190.912369,1243.819336,485.888702,-176.774338,1287.432373,231.027405,-202.994675,1314.926514,125.725433,-546.566833,1302.343750,298.441986,-562.027344,1308.591187,-13.344781,-227.305023,1223.676392,-229.489624,-253.425034,1253.221313,-103.538567
16,0.066667,-0.957654,3.889936,-3.926449,-207.431168,1270.645874,126.855209,-191.007492,1243.829224,485.923737,-176.742950,1287.447632,230.965027,-202.990906,1314.935059,125.677361,-546.333679,1302.367676,298.360962,-562.037231,1308.551147,-13.350257,-227.294189,1223.576904,-229.517746,-253.379517,1253.170288,-103.570427
17,0.070833,-1.017749,3.886359,-3.889065,-207.493561,1270.747803,126.945229,-191.095047,1244.031616,485.879547,-176.714432,1287.517212,230.926651,-202.992874,1314.973999,125.652519,-546.510803,1302.298706,298.409149,-562.039856,1308.468506,-13.357025,-227.258743,1223.521729,-229.531021,-253.369659,1253.153687,-103.652443
18,0.075000,-1.081416,3.884751,-3.836991,-207.453857,1270.908691,126.985939,-191.042007,1244.119995,485.846130,-176.734512,1287.591187,230.904694,-203.010803,1314.998901,125.624641,-546.527344,1302.262451,298.413361,-562.036743,1308.385498,-13.382635,-227.209747,1223.466553,-229.550934,-253.167831,1253.068604,-103.817238
19,0.079167,-1.115401,3.891722,-3.823407,-207.405045,1270.939697,126.931160,-190.903488,1244.239136,485.813080,-176.665665,1287.669800,230.913834,-203.008713,1315.018799,125.588867,-546.406189,1302.329712,298.312622,-562.199036,1308.247070,-13.362855,-227.202042,1223.405151,-229.555939,-253.106598,1252.970947,-103.831444
