Format Version,1.24,Take Name,DBF_V2_3,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-12 10.51.18.071 AM,Capture Start Frame,678446,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V2Glider,V2Glider,V2Glider,V2Glider,V2Glider,V2Glider,V2Glider:Marker 001,V2Glider:Marker 001,V2Glider:Marker 001,V2Glider:Marker 002,V2Glider:Marker 002,V2Glider:Marker 002,V2Glider:Marker 003,V2Glider:Marker 003,V2Glider:Marker 003,V2Glider:Marker 004,V2Glider:Marker 004,V2Glider:Marker 004,V2Glider:Marker 005,V2Glider:Marker 005,V2Glider:Marker 005,V2Glider:Marker 006,V2Glider:Marker 006,V2Glider:Marker 006
,ID,2B6232B9F85B11EEBD9122A53CA86B8A,2B6232B9F85B11EEBD9122A53CA86B8A,2B6232B9F85B11EEBD9122A53CA86B8A,2B6232B9F85B11EEBD9122A53CA86B8A,2B6232B9F85B11EEBD9122A53CA86B8A,2B6232B9F85B11EEBD9122A53CA86B8A,"5CD6BEE3F91011EEBD9122A53CA86B8A","5CD6BEE3F91011EEBD9122A53CA86B8A","5CD6BEE3F91011EEBD9122A53CA86B8A","5CD6BEE4F91011EEBD9122A53CA86B8A","5CD6BEE4F91011EEBD9122A53CA86B8A","5CD6BEE4F91011EEBD9122A53CA86B8A","5CD6BEE7F91011EEBD9122A53CA86B8A","5CD6BEE7F91011EEBD9122A53CA86B8A","5CD6BEE7F91011EEBD9122A53CA86B8A","5CD6BEE8F91011EEBD9122A53CA86B8A","5CD6BEE8F91011EEBD9122A53CA86B8A","5CD6BEE8F91011EEBD9122A53CA86B8A","5CD6BEE5F91011EEBD9122A53CA86B8A","5CD6BEE5F91011EEBD9122A53CA86B8A","5CD6BEE5F91011EEBD9122A53CA86B8A","5CD6BEE6F91011EEBD9122A53CA86B8A","5CD6BEE6F91011EEBD9122A53CA86B8A","5CD6BEE6F91011EEBD9122A53CA86B8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-177.329529,11.356325,-178.111069,2098.689209,1827.880005,-125.318199,2423.041016,1793.702515,-63.043625,2096.868408,1799.824951,-124.194199,2069.889648,1758.212158,72.281975,2138.367676,1791.554199,-340.711700,2585.438721,1910.172363,-5.059361,2624.517822,1853.865234,-20.578209
1,0.004167,-177.318451,11.303822,-178.064407,2099.137451,1827.836548,-124.837860,2423.308838,1793.301392,-63.003666,2097.142578,1799.814819,-123.851578,2070.263428,1758.243896,72.638046,2138.487793,1791.471924,-340.161285,2586.007568,1909.510132,-4.969460,2625.224609,1853.604858,-20.629107
2,0.008333,-177.312500,11.257742,-178.000092,2099.470215,1827.831421,-124.460762,2423.738037,1792.910889,-62.907085,2097.423340,1799.829468,-123.483116,2070.765625,1758.171509,73.126419,2138.607422,1791.513184,-339.883881,2586.574707,1908.973633,-4.992377,2625.582764,1852.956543,-20.694073
3,0.012500,-177.311737,11.228251,-177.935242,2099.736572,1827.854980,-124.122055,2423.918213,1792.521973,-62.750011,2097.629395,1799.845215,-123.160110,2071.025635,1758.191406,73.426559,2138.635742,1791.526733,-339.582153,2586.983154,1908.482788,-4.887271,2625.925537,1852.361816,-20.640890
4,0.016667,-177.261932,11.165406,-177.886810,2099.934570,1827.845215,-123.626564,2424.043701,1792.103516,-62.648705,2098.016846,1799.788452,-122.736313,2071.468994,1758.070923,73.822929,2137.971436,1791.593872,-339.099945,2587.405518,1908.011963,-4.879181,2626.290527,1851.835083,-20.652040
5,0.020833,-177.259796,11.129448,-177.833771,2100.197754,1827.834595,-123.270645,2424.290771,1791.784424,-62.514484,2098.205322,1799.751465,-122.384323,2071.711670,1757.993042,74.192955,2137.997559,1791.587891,-338.808136,2587.851807,1907.618530,-4.810812,2626.565430,1851.276611,-20.670242
6,0.025000,-177.265045,11.095137,-177.770370,2100.443848,1827.848511,-122.931435,2424.502930,1791.514526,-62.384796,2098.407471,1799.728027,-122.023598,2071.982666,1757.983765,74.504791,2138.081299,1791.582275,-338.528595,2588.254150,1907.163330,-4.736058,2626.895020,1850.640137,-20.713816
7,0.029167,-177.265228,11.052937,-177.721313,2100.699951,1827.832520,-122.538452,2424.713867,1791.183594,-62.261841,2098.400879,1799.668091,-121.623222,2072.239746,1757.918213,74.885757,2138.095215,1791.547607,-338.253082,2588.777344,1906.744263,-4.708297,2627.204346,1850.190186,-20.704830
8,0.033333,-177.243500,11.005747,-177.685440,2100.963867,1827.744263,-122.116135,2425.204834,1790.815186,-62.120308,2098.573730,1799.626343,-121.250786,2072.530273,1757.789062,75.319405,2138.127686,1791.563110,-337.894775,2589.093750,1906.351196,-4.644198,2627.599121,1849.744873,-20.749308
9,0.037500,-177.246231,10.969037,-177.642776,2101.161133,1827.687256,-121.735619,2425.410889,1790.502075,-61.931675,2098.688965,1799.551514,-120.916908,2072.848145,1757.755249,75.768806,2138.073242,1791.516602,-337.584229,2589.429199,1905.973022,-4.624007,2627.871338,1849.279663,-20.678114
