Format Version,1.24,Take Name,MIddleGun_V6_4,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-12 10.49.06.229 AM,Capture Start Frame,646805,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider:Marker 001,V6Glider:Marker 001,V6Glider:Marker 001,V6Glider:Marker 003,V6Glider:Marker 003,V6Glider:Marker 003,V6Glider:Marker 005,V6Glider:Marker 005,V6Glider:Marker 005
,ID,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,"3A389F76F91B11EEBD9122A53CA86E8A","3A389F76F91B11EEBD9122A53CA86E8A","3A389F76F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
256,1.066667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
257,1.070833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
258,1.075000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
259,1.079167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
260,1.083333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
261,1.087500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
262,1.091667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
263,1.095833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
264,1.100000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
265,1.104167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
266,1.108333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
267,1.112500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
268,1.116667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
269,1.120833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
270,1.125000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
271,1.129167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
272,1.133333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
273,1.137500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
274,1.141667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
275,1.145833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
276,1.150000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
277,1.154167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
278,1.158333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
279,1.162500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
280,1.166667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
281,1.170833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
282,1.175000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
283,1.179167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
284,1.183333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
285,1.187500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
286,1.191667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
287,1.195833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
288,1.200000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
289,1.204167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
290,1.208333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
291,1.212500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
292,1.216667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
293,1.220833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
294,1.225000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
295,1.229167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
296,1.233333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
297,1.237500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
298,1.241667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
299,1.245833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
300,1.250000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
301,1.254167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
302,1.258333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
303,1.262500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
304,1.266667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
305,1.270833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
306,1.275000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
307,1.279167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
308,1.283333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
309,1.287500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
310,1.291667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
311,1.295833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
312,1.300000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
313,1.304167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
314,1.308333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
315,1.312500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
316,1.316667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
317,1.320833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
318,1.325000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
319,1.329167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
320,1.333333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
321,1.337500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
322,1.341667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
323,1.345833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
324,1.350000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
325,1.354167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
326,1.358333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
327,1.362500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
328,1.366667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
329,1.370833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
330,1.375000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
331,1.379167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
332,1.383333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
333,1.387500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
334,1.391667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
335,1.395833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
336,1.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
337,1.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
338,1.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
339,1.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
340,1.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
341,1.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
342,1.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
343,1.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
344,1.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
345,1.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
346,1.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
347,1.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
348,1.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
349,1.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
350,1.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
351,1.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
352,1.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
353,1.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
354,1.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
355,1.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
356,1.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
357,1.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
358,1.491667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
359,1.495833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
360,1.500000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
361,1.504167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
362,1.508333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
363,1.512500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
364,1.516667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
365,1.520833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
366,1.525000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
367,1.529167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
368,1.533333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
369,1.537500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
370,1.541667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
371,1.545833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
372,1.550000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
373,1.554167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,
374,1.558333,-103.080200,54.843266,157.548019,2336.222656,867.255737,202.943741,,,,2303.900879,839.720520,204.005783,2426.257324,745.104553,314.256134
375,1.562500,-102.710159,55.464867,157.791748,2338.708984,869.963257,201.075470,,,,2305.943848,842.891357,201.738190,2427.507080,745.605774,311.292023
376,1.566667,-102.870621,55.427326,158.283478,2341.116455,872.757019,197.545273,,,,2308.237305,845.781189,198.158829,2430.502930,747.807495,306.888489
377,1.570833,-102.696014,55.819687,158.621124,2343.680176,875.393005,195.299194,,,,2310.903320,848.411194,196.023361,2432.021973,749.169312,303.227844
378,1.575000,-102.480675,56.162407,158.677460,2346.240967,878.481140,192.345612,,,,2313.199219,851.778992,192.829269,2433.849365,751.154297,299.854553
379,1.579167,-102.508926,56.367771,159.270126,2348.415039,881.234741,189.805710,,,,2315.251221,854.684326,190.235031,2435.930664,752.628418,295.852081
380,1.583333,-102.489120,56.624229,159.800369,2350.943848,884.697815,186.803909,,,,2317.700439,858.271667,187.208420,2438.111572,754.818054,291.401947
381,1.587500,-102.120117,57.193577,159.828262,2353.847900,887.700928,183.705978,,,,2320.364746,861.583252,183.883865,2439.528809,756.278870,287.554626
382,1.591667,-102.080910,57.476704,160.368317,2356.074707,890.825806,181.071762,,,,2322.333740,864.999084,181.067459,2441.486816,757.916687,283.534851
383,1.595833,-102.027817,57.752014,160.829147,2358.750000,894.247681,177.921646,,,,2325.009277,868.478699,177.950348,2443.596680,760.207703,278.957367
384,1.600000,-101.751984,58.135777,160.742691,2361.340576,897.692932,174.611679,,,,2327.367188,872.204529,174.417160,2445.178711,762.693054,275.413818
385,1.604167,-101.395309,58.709801,160.822311,2363.941650,901.021851,171.450211,,,,2329.623535,875.964050,170.944061,2446.390137,764.362122,271.433990
386,1.608333,-101.556091,58.773525,161.536514,2366.370850,904.658264,168.337311,,,,2332.072510,879.606873,167.914352,2449.018066,767.102844,266.669739
387,1.612500,-101.257942,59.293377,161.640137,2368.776611,908.074707,165.171158,,,,2334.171143,883.419861,164.480545,2450.163574,769.033142,262.711182
388,1.616667,-100.961349,59.712151,161.534103,2371.313477,911.789734,161.789749,,,,2336.443848,887.474976,160.849915,2451.593018,771.739929,259.098846
389,1.620833,-100.610573,60.261467,161.537460,2374.998047,915.983826,157.909912,,,,2340.041016,891.862488,156.877960,2453.641846,774.728699,254.371964
390,1.625000,-100.695190,60.395210,162.138901,2376.899902,919.805603,154.793167,,,,2341.895264,895.769104,153.771133,2455.494141,777.599609,249.773987
391,1.629167,-100.409271,60.825752,162.066025,2379.362305,923.810852,151.471329,,,,2344.076416,900.150208,150.193283,2456.840332,780.553589,246.146896
392,1.633333,-100.292427,61.168129,162.430984,2381.500244,928.024109,148.148422,,,,2346.097168,904.561157,146.791946,2458.200439,783.594910,241.546310
393,1.637500,-100.385155,61.137318,162.695770,2384.079102,932.161682,144.270752,,,,2348.751465,908.616089,143.001617,2460.935791,787.597595,237.078262
394,1.641667,-99.971962,61.699448,162.526917,2386.608398,935.767334,140.553146,,,,2350.914062,912.728760,138.937195,2461.961426,789.892639,233.055038
395,1.645833,-99.920799,61.986870,162.987061,2388.937256,940.698120,137.728592,,,,2353.272705,917.689636,136.169159,2463.571045,793.854553,228.710678
396,1.650000,-100.051285,61.960964,163.360687,2391.291992,945.164917,133.845535,,,,2355.572754,922.218811,132.276627,2466.241943,797.945557,224.124710
397,1.654167,-99.943001,62.270172,163.644287,2393.389404,949.287231,130.302444,,,,2357.560303,926.624695,128.587784,2467.521240,801.074280,219.448425
398,1.658333,-99.688217,62.733032,163.737183,2395.722168,953.725037,127.127945,,,,2359.599121,931.398865,125.233978,2468.777344,804.294495,215.627106
399,1.662500,-99.869492,62.831032,164.546768,2398.354248,958.698059,123.491486,,,,2362.240967,936.392639,121.675331,2471.441406,808.338318,210.069214
400,1.666667,-99.666069,63.247318,164.675308,2400.568359,962.988770,120.414406,,,,2364.211426,941.056885,118.400726,2472.610840,811.521484,206.237686
401,1.670833,-99.753372,63.470325,165.421158,2402.584961,967.522583,117.316696,,,,2366.069336,945.839050,115.233551,2474.370361,814.798157,201.270157
402,1.675000,-99.815834,63.565762,165.833511,2404.716064,972.176819,113.825279,,,,2368.161865,950.566040,111.743279,2476.392334,818.867188,196.741425
403,1.679167,-99.764114,63.969593,166.391190,2407.199707,977.435425,111.100288,,,,2370.601807,955.967957,109.022141,2477.815186,822.947144,192.217331
404,1.683333,-99.589760,64.572495,166.893646,2409.835449,981.274536,107.908836,,,,2372.943604,960.305969,105.628166,2478.955322,825.068604,187.230453
405,1.687500,-99.877174,64.421242,167.571640,2411.347412,986.285278,104.233101,,,,2374.505615,965.232849,102.054329,2481.144287,829.786926,182.270065
406,1.691667,-99.961983,64.669037,168.263535,2413.427490,991.272400,101.667374,,,,2376.681641,970.156616,99.609787,2482.538818,833.962708,177.763229
407,1.695833,-99.904060,65.132278,168.816284,2415.699707,995.825256,98.664764,,,,2378.460938,975.451294,96.277000,2483.945312,836.786072,173.263290
408,1.700000,-100.241821,64.963867,169.662338,2417.276367,1000.783691,95.604164,,,,2380.309082,980.032471,93.488327,2486.049561,841.643250,168.375839
409,1.704167,-100.339127,65.149673,170.232529,2418.579590,1005.279663,93.060493,,,,2381.363525,984.900391,90.813583,2487.139160,845.130554,164.531067
410,1.708333,-100.499702,65.225121,170.852921,2420.578125,1010.289429,89.999176,,,,2383.427734,989.848572,87.847374,2488.979736,849.654358,159.972015
411,1.712500,-100.743530,65.365677,171.843124,2421.821289,1015.392639,87.605415,,,,2384.385010,995.376953,85.338760,2490.272217,853.452759,155.408615
412,1.716667,-100.937317,65.499619,172.650192,2423.681885,1020.082947,85.141960,,,,2386.189941,1000.183716,82.901672,2491.913086,857.312500,151.035797
413,1.720833,-101.039474,65.543716,173.032745,2425.004639,1024.800903,81.771339,,,,2387.537598,1004.882568,79.578133,2493.138184,861.738770,146.754211
414,1.725000,-101.242729,65.623123,173.786392,2426.587158,1029.617554,79.450562,,,,2389.292236,1009.493591,77.422890,2494.420654,866.165100,142.567902
415,1.729167,-101.171928,65.933662,173.916946,2428.230225,1034.047852,76.328590,,,,2390.645020,1014.385559,74.117462,2495.335693,869.767151,139.024506
416,1.733333,-101.312576,66.218346,174.686234,2430.313477,1039.257080,74.200500,,,,,,,,,
417,1.737500,-101.312607,66.218346,174.686249,2430.313477,1039.257080,74.200500,,,,,,,,,
418,1.741667,-101.718422,66.169228,175.931900,2431.967285,1048.283081,69.354057,,,,2394.302734,1028.811157,67.246498,2498.651367,882.295593,127.385872
419,1.745833,-85.280090,63.147846,162.770828,2430.355225,1052.060669,72.158173,2313.983643,965.483276,73.733284,2395.745605,1033.856689,64.215164,2500.060059,886.265991,123.238518
420,1.750000,-71.893883,61.894497,152.124298,2432.836914,1059.367554,73.843117,,,,,,,,,
421,1.754167,-71.893883,61.894493,152.124298,2432.836914,1059.367554,73.843117,,,,,,,,,
422,1.758333,-71.893883,61.894497,152.124298,2432.836914,1059.367554,73.843117,,,,,,,,,
423,1.762500,-72.375420,61.964943,153.843613,2434.807617,1072.430054,66.868622,,,,2399.587646,1051.806641,55.164604,2503.601318,902.482849,108.912880
424,1.766667,-86.649773,58.761608,166.126328,2435.197998,1081.922363,59.677326,,,,,,,,,
425,1.770833,-81.933838,64.659668,162.005310,2438.382080,1080.257202,59.071175,,,,2401.752197,1060.434448,50.759796,2504.975830,909.807495,102.927025
426,1.775000,-86.859795,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
427,1.779167,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
428,1.783333,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
429,1.787500,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
430,1.791667,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
431,1.795833,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
432,1.800000,-86.859810,59.227936,166.777679,2435.804199,1089.251465,56.059597,,,,,,,,,
433,1.804167,-86.859795,59.227936,166.777664,2435.804199,1089.251465,56.059597,,,,,,,,,
434,1.808333,-82.845528,66.119957,165.793381,2444.463867,1114.483154,42.914742,,,,2407.223877,1095.734375,34.909798,2508.481445,940.981201,77.137787
435,1.812500,-87.668358,61.131496,170.344009,2441.792969,1122.331299,39.695263,,,,,,,,,
436,1.816667,-87.668358,61.131496,170.344009,2441.792969,1122.331299,39.695263,,,,,,,,,
437,1.820833,-87.668358,61.131496,170.344009,2441.792969,1122.331299,39.695263,,,,,,,,,
438,1.825000,-87.668358,61.131496,170.344009,2441.792969,1122.331299,39.695263,,,,,,,,,
439,1.829167,-87.668358,61.131496,170.344009,2441.792969,1122.331299,39.695263,,,,,,,,,
440,1.833333,-84.956703,66.618851,169.445251,2445.632812,1133.301514,34.111015,,,,2408.048096,1114.988892,26.679697,2509.476807,958.692932,62.911900
441,1.837500,-86.633080,65.289017,171.143127,2445.389404,1135.524292,32.412697,2326.865723,1057.680908,31.707726,2407.888916,1117.585815,25.146912,2508.816406,960.845032,60.947540
442,1.841667,-86.495796,65.013535,171.475143,2445.171875,1138.364136,31.379435,2326.363281,1060.329224,30.158308,2407.972900,1120.558472,24.049128,2509.532471,963.582214,58.390316
443,1.845833,-86.503883,65.669647,171.681503,2445.345459,1140.086060,30.372046,2325.852051,1062.901855,29.334179,2408.080811,1122.658447,23.061569,2509.003174,965.697937,56.634953
444,1.850000,-86.710312,66.171600,172.129272,2445.268799,1141.931885,29.259184,2325.108887,1065.361816,28.466599,2408.035156,1125.458496,21.928871,2508.299561,967.466003,54.612427
445,1.854167,-86.945816,65.892494,172.586075,2444.408203,1144.343384,27.799164,2324.276123,1067.279053,27.082726,2407.448730,1127.633911,20.548847,2509.188232,970.475708,52.386013
446,1.858333,-86.948967,66.031609,172.986465,2443.933350,1146.460571,27.309650,2323.407959,1069.800415,26.503792,2407.053955,1129.965088,20.134789,2508.589844,972.387756,50.592976
447,1.862500,-88.077469,66.315826,174.064850,2443.884766,1148.150635,25.788479,2322.566406,1072.286499,25.989407,2407.270996,1132.219727,18.808197,2508.540527,974.229065,48.960312
448,1.866667,-87.895439,66.232536,174.126022,2443.176758,1149.820923,24.757057,2321.787109,1073.985840,24.647699,2406.934814,1134.337036,17.659433,2508.122070,975.980225,47.169445
449,1.870833,-87.877090,66.181252,174.473007,2442.629150,1151.469360,24.106144,2321.128906,1075.878052,23.813244,2406.588867,1136.593872,16.946239,2507.925293,977.600220,45.300404
450,1.875000,-88.723763,66.225601,175.330948,2442.092773,1153.580444,22.861858,2320.359619,1078.244385,23.320848,2406.063477,1137.967407,16.026955,2507.547363,979.678162,43.894325
451,1.879167,-88.284279,66.218735,175.267090,2441.437012,1155.302246,22.191498,2319.622559,1079.929688,22.094904,2405.894531,1140.193359,15.181014,2506.898438,981.298035,42.092274
452,1.883333,-88.429459,66.098343,175.605988,2440.862793,1157.001343,21.313473,2319.066895,1081.655762,21.256121,2405.241455,1141.871582,14.314456,2506.999512,983.079102,40.564739
453,1.887500,-88.726845,66.052765,176.305389,2440.503174,1159.187256,20.638311,2318.395264,1083.895386,20.738359,2404.729980,1142.980591,13.916902,2507.168457,985.078186,38.499149
454,1.891667,-87.669373,66.083298,175.672638,2439.935547,1160.603638,20.581419,2317.854980,1085.400757,19.450516,2403.695068,1144.279541,13.561849,2506.424316,986.136475,37.359375
455,1.895833,-87.766869,66.194550,176.031021,2439.493408,1162.056519,19.732494,2317.409668,1087.121094,18.616339,2402.789062,1145.539429,12.769444,2505.694824,987.365723,35.640644
456,1.900000,-88.171547,66.307678,176.529510,2439.397461,1163.604980,18.695953,2316.987549,1088.884888,17.947117,2402.788086,1147.122070,11.856606,2505.450195,988.692627,34.223938
457,1.904167,-87.938904,66.547813,176.474335,2439.037109,1164.695068,18.242661,2316.664062,1090.543823,17.226789,2401.729980,1148.291260,11.344213,2504.249268,989.435913,33.231300
458,1.908333,-87.234016,66.510437,176.078827,2438.504883,1166.097778,17.739214,2316.143555,1091.882324,15.941087,2401.419189,1149.304443,10.693284,2503.714600,990.902954,31.847038
459,1.912500,-87.017204,66.432991,176.192398,2437.725830,1167.680176,17.321913,2315.738770,1093.423828,15.187797,2400.040039,1150.174927,10.276882,2503.389160,992.012939,30.461178
460,1.916667,-86.892899,66.600670,176.123795,2437.243408,1168.702881,16.744831,2315.277100,1094.842407,14.485203,2399.183594,1151.354736,9.632527,2502.224121,992.778076,29.760866
461,1.920833,-85.983322,66.629639,175.713791,2436.644287,1169.569214,16.632746,2314.643066,1095.921387,13.341163,2398.515625,1152.053101,9.304303,2501.660156,993.460144,28.158134
462,1.925000,-85.501640,66.689445,175.325607,2436.074219,1170.147461,16.397892,2314.236328,1096.716431,12.628316,2397.375244,1152.822754,8.905149,2500.630127,994.314026,27.662598
463,1.929167,-86.095352,66.750351,175.968353,2435.514160,1171.156616,15.487218,2313.502686,1098.040283,12.245232,2396.292725,1153.537720,8.192986,2500.146240,995.290283,26.473433
464,1.933333,-86.089790,66.996078,176.085098,2435.059570,1171.546021,15.050550,2312.804688,1098.992188,11.795316,2395.380127,1153.962769,7.772529,2498.873535,995.537109,25.603006
465,1.937500,-85.284081,66.966850,175.353806,2433.993408,1171.974121,14.660145,2312.008301,1099.192139,10.558542,2394.493408,1154.802124,7.076516,2497.591797,996.018799,25.140797
466,1.941667,-85.580292,67.305412,175.645401,2433.283447,1172.213623,14.015071,2311.106689,1100.210815,10.361094,2393.657471,1154.990967,6.577283,2495.754639,995.929749,24.385214
467,1.945833,-85.105392,67.372604,175.344635,2432.536133,1172.609741,14.188890,2310.181885,1100.863037,10.033956,2392.165283,1155.384155,6.675039,2494.896240,996.289246,24.115339
468,1.950000,-84.450050,67.167267,174.914276,2431.298340,1173.063110,13.881425,2309.184570,1100.792603,8.934136,2391.734863,1155.742065,6.107917,2494.223633,996.915039,23.144447
469,1.954167,-83.997299,67.381096,174.551514,2430.100830,1172.806885,13.800492,2308.343506,1100.897095,8.553301,2390.358643,1156.130249,5.883092,2492.151123,996.230225,22.868420
470,1.958333,-84.388474,67.610519,174.822861,2429.178223,1172.861816,13.289226,2307.131348,1101.467407,8.513407,2389.483643,1156.115234,5.497719,2490.563477,996.163513,22.649942
471,1.962500,-84.898964,67.578926,175.418472,2428.146729,1173.236328,12.844267,2305.821777,1101.823364,8.446113,2388.232422,1156.361572,5.224254,2489.800049,996.596375,21.837915
472,1.966667,-83.867348,67.672318,174.533951,2426.672363,1172.939331,12.951538,2304.531250,1101.351562,7.549644,2387.544434,1156.435669,5.043175,2487.636230,995.759338,21.706499
