Format Version,1.24,Take Name,pinkFly06,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-11 06.46.41.765 PM,Capture Start Frame,349837,Total Frames in Take,1165,Total Exported Frames,1165,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider
,ID,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
336,1.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
337,1.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
338,1.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
339,1.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
340,1.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
341,1.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
342,1.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
343,1.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
344,1.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
345,1.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
346,1.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
347,1.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
348,1.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
349,1.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
350,1.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
351,1.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
352,1.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
353,1.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
354,1.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
355,1.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
356,1.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
357,1.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
358,1.491667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
359,1.495833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
360,1.500000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
361,1.504167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
362,1.508333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
363,1.512500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
364,1.516667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
365,1.520833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
366,1.525000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
367,1.529167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
368,1.533333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
369,1.537500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
370,1.541667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
371,1.545833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
372,1.550000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
373,1.554167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
374,1.558333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
375,1.562500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
376,1.566667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
377,1.570833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
378,1.575000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
379,1.579167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
380,1.583333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
381,1.587500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
382,1.591667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
383,1.595833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
384,1.600000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
385,1.604167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
386,1.608333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
387,1.612500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
388,1.616667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
389,1.620833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
390,1.625000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
391,1.629167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
392,1.633333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
393,1.637500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
394,1.641667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
395,1.645833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
396,1.650000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
397,1.654167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
398,1.658333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
399,1.662500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
400,1.666667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
401,1.670833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
402,1.675000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
403,1.679167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
404,1.683333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
405,1.687500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
406,1.691667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
407,1.695833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
408,1.700000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
409,1.704167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
410,1.708333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
411,1.712500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
412,1.716667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
413,1.720833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
414,1.725000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
415,1.729167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
416,1.733333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
417,1.737500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
418,1.741667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
419,1.745833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
420,1.750000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
421,1.754167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
422,1.758333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
423,1.762500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
424,1.766667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
425,1.770833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
426,1.775000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
427,1.779167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
428,1.783333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
429,1.787500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
430,1.791667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
431,1.795833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
432,1.800000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
433,1.804167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
434,1.808333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
435,1.812500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
436,1.816667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
437,1.820833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
438,1.825000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
439,1.829167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
440,1.833333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
441,1.837500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
442,1.841667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
443,1.845833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
444,1.850000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
445,1.854167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
446,1.858333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
447,1.862500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
448,1.866667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
449,1.870833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
450,1.875000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
451,1.879167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
452,1.883333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
453,1.887500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
454,1.891667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
455,1.895833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
456,1.900000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
457,1.904167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
458,1.908333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
459,1.912500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
460,1.916667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
461,1.920833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
462,1.925000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
463,1.929167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
464,1.933333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
465,1.937500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
466,1.941667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
467,1.945833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
468,1.950000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
469,1.954167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
470,1.958333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
471,1.962500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
472,1.966667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
473,1.970833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
474,1.975000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
475,1.979167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
476,1.983333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
477,1.987500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
478,1.991667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
479,1.995833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
480,2.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
481,2.004167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
482,2.008333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
483,2.012500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
484,2.016667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
485,2.020833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
486,2.025000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
487,2.029167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
488,2.033333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
489,2.037500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
490,2.041667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
491,2.045833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
492,2.050000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
493,2.054167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
494,2.058333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
495,2.062500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
496,2.066667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
497,2.070833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
498,2.075000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
499,2.079167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
500,2.083333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
501,2.087500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
502,2.091667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
503,2.095833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
504,2.100000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
505,2.104167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
506,2.108333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
507,2.112500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
508,2.116667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
509,2.120833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
510,2.125000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
511,2.129167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
512,2.133333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
513,2.137500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
514,2.141667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
515,2.145833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
516,2.150000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
517,2.154167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
518,2.158333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
519,2.162500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
520,2.166667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
521,2.170833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
522,2.175000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
523,2.179167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
524,2.183333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
525,2.187500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
526,2.191667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
527,2.195833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
528,2.200000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
529,2.204167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
530,2.208333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
531,2.212500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
532,2.216667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
533,2.220833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
534,2.225000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
535,2.229167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
536,2.233333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
537,2.237500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
538,2.241667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
539,2.245833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
540,2.250000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
541,2.254167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
542,2.258333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
543,2.262500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
544,2.266667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
545,2.270833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
546,2.275000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
547,2.279167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
548,2.283333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
549,2.287500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
550,2.291667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
551,2.295833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
552,2.300000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
553,2.304167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
554,2.308333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
555,2.312500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
556,2.316667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
557,2.320833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
558,2.325000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
559,2.329167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
560,2.333333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
561,2.337500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
562,2.341667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
563,2.345833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
564,2.350000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
565,2.354167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
566,2.358333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
567,2.362500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
568,2.366667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
569,2.370833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
570,2.375000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
571,2.379167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
572,2.383333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
573,2.387500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
574,2.391667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
575,2.395833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
576,2.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
577,2.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
578,2.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
579,2.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
580,2.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
581,2.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
582,2.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
583,2.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
584,2.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
585,2.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
586,2.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
587,2.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
588,2.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
589,2.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
590,2.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
591,2.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
592,2.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
593,2.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
594,2.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
595,2.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
596,2.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
597,2.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
598,2.491667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
599,2.495833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
600,2.500000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
601,2.504167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
602,2.508333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
603,2.512500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
604,2.516667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
605,2.520833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
606,2.525000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
607,2.529167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
608,2.533333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
609,2.537500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
610,2.541667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
611,2.545833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
612,2.550000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
613,2.554167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
614,2.558333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
615,2.562500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
616,2.566667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
617,2.570833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
618,2.575000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
619,2.579167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
620,2.583333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
621,2.587500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
622,2.591667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
623,2.595833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
624,2.600000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
625,2.604167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
626,2.608333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
627,2.612500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
628,2.616667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
629,2.620833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
630,2.625000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
631,2.629167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
632,2.633333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
633,2.637500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
634,2.641667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
635,2.645833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
636,2.650000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
637,2.654167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
638,2.658333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
639,2.662500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
640,2.666667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
641,2.670833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
642,2.675000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
643,2.679167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
644,2.683333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
645,2.687500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
646,2.691667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
647,2.695833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
648,2.700000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
649,2.704167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
650,2.708333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
651,2.712500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
652,2.716667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
653,2.720833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
654,2.725000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
655,2.729167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
656,2.733333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
657,2.737500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
658,2.741667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
659,2.745833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
660,2.750000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
661,2.754167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
662,2.758333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
663,2.762500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
664,2.766667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
665,2.770833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
666,2.775000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
667,2.779167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
668,2.783333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
669,2.787500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
670,2.791667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
671,2.795833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
672,2.800000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
673,2.804167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
674,2.808333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
675,2.812500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
676,2.816667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
677,2.820833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
678,2.825000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
679,2.829167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
680,2.833333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
681,2.837500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
682,2.841667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
