Format Version,1.24,Take Name,V1_0325_XaxisLessMass_008,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-03-25 04.48.02.504 PM,Capture Start Frame,1152964,Total Frames in Take,1185,Total Exported Frames,1185,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005
,ID,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,"F85937E8EAE811EEBD9122A53CA8668A","F85937E8EAE811EEBD9122A53CA8668A","F85937E8EAE811EEBD9122A53CA8668A","F85937E6EAE811EEBD9122A53CA8668A","F85937E6EAE811EEBD9122A53CA8668A","F85937E6EAE811EEBD9122A53CA8668A","F85937E7EAE811EEBD9122A53CA8668A","F85937E7EAE811EEBD9122A53CA8668A","F85937E7EAE811EEBD9122A53CA8668A","F85937E5EAE811EEBD9122A53CA8668A","F85937E5EAE811EEBD9122A53CA8668A","F85937E5EAE811EEBD9122A53CA8668A","F85937E9EAE811EEBD9122A53CA8668A","F85937E9EAE811EEBD9122A53CA8668A","F85937E9EAE811EEBD9122A53CA8668A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-1.580265,-3.339942,5.470408,-2739.450928,1568.280151,108.385765,-2731.895752,1550.866089,466.511597,-2744.126221,1592.496216,107.080765,-2698.517334,1571.746094,213.206970,-2746.056152,1565.224854,-129.991348,-2706.142578,1563.162720,-255.050125,-2727.984619,1548.785278,467.728516,-2746.338379,1595.186523,106.371246,-2700.543945,1571.650513,212.719543,-2746.035156,1566.227905,-129.278992,-2704.551514,1561.251953,-255.565109
1,0.004167,-1.684863,-3.278625,5.504799,-2739.805664,1568.468262,108.308792,-2731.851562,1551.724731,466.458008,-2744.496338,1592.679321,106.963837,-2698.760254,1572.152466,213.078796,-2746.668213,1564.965820,-130.054901,-2706.889404,1562.693604,-255.152939,-2727.788818,1549.442871,467.677673,-2746.648193,1595.344849,106.260628,-2700.778809,1572.136475,212.605331,-2746.659180,1566.022095,-129.357620,-2705.332031,1560.760864,-255.607010
2,0.008333,-1.785355,-3.218322,5.479021,-2740.167725,1568.654175,108.223549,-2731.849365,1552.526001,466.392700,-2744.847900,1592.865112,106.841614,-2699.011475,1572.499634,212.944382,-2747.279297,1564.743164,-130.126480,-2707.631592,1562.235596,-255.261627,-2727.556885,1550.091553,467.626587,-2746.964355,1595.518677,106.153046,-2701.001953,1572.499146,212.445526,-2747.272461,1565.788086,-129.413635,-2706.112061,1560.301514,-255.681778
3,0.012500,-1.888364,-3.147364,5.515407,-2740.479492,1568.812134,108.156509,-2731.701416,1553.345581,466.343842,-2745.175781,1593.017700,106.736092,-2699.194092,1572.874023,212.818237,-2747.888672,1564.459961,-130.176819,-2708.396729,1561.746338,-255.356964,-2727.390869,1550.835693,467.574463,-2747.310303,1595.724487,106.027710,-2701.165527,1572.895874,212.310089,-2747.894287,1565.543945,-129.405533,-2706.881836,1559.854248,-255.770630
4,0.016667,-1.995196,-3.063602,5.526365,-2740.733398,1569.024780,108.139542,-2731.427490,1554.231079,466.342010,-2745.435547,1593.227051,106.680649,-2699.294922,1573.288696,212.732758,-2748.491455,1564.224609,-130.174072,-2709.183105,1561.281860,-255.406738,-2727.338135,1551.930176,467.518036,-2747.625732,1595.971924,105.961075,-2701.290283,1573.263550,212.216400,-2748.511475,1565.289795,-129.405273,-2707.654053,1559.424805,-255.827850
5,0.020833,-2.101795,-2.991855,5.545310,-2741.018799,1569.217285,108.077438,-2731.256348,1555.098999,466.295013,-2745.729492,1593.415405,106.579033,-2699.449463,1573.689453,212.610016,-2749.076660,1563.967407,-130.216751,-2709.925293,1560.800659,-255.493256,-2727.166260,1552.801758,467.499878,-2747.962158,1596.166992,105.844627,-2701.454346,1573.674683,212.114288,-2749.133545,1565.072144,-129.493225,-2708.435303,1559.007202,-255.877670
