Format Version,1.24,Take Name,V1_0325_Xaxis_005,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-03-25 04.42.36.472 PM,Capture Start Frame,1074717,Total Frames in Take,1014,Total Exported Frames,1014,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005
,ID,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,"35EFB815EAE811EEBD9122A53CA8668A","35EFB815EAE811EEBD9122A53CA8668A","35EFB815EAE811EEBD9122A53CA8668A","35EFB814EAE811EEBD9122A53CA8668A","35EFB814EAE811EEBD9122A53CA8668A","35EFB814EAE811EEBD9122A53CA8668A","35EFB813EAE811EEBD9122A53CA8668A","35EFB813EAE811EEBD9122A53CA8668A","35EFB813EAE811EEBD9122A53CA8668A","35EFB816EAE811EEBD9122A53CA8668A","35EFB816EAE811EEBD9122A53CA8668A","35EFB816EAE811EEBD9122A53CA8668A","35EFB817EAE811EEBD9122A53CA8668A","35EFB817EAE811EEBD9122A53CA8668A","35EFB817EAE811EEBD9122A53CA8668A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2.767974,-0.427440,14.744308,-2905.957275,1402.648315,144.977158,-2876.220459,1397.544922,502.334290,-2914.504150,1425.768555,143.431839,-2860.454102,1415.732910,247.120773,-2924.965088,1391.340942,-92.483269,-2892.107178,1391.819458,-219.594086,-2877.171875,1393.200317,502.838379,-2911.501709,1429.408691,143.530151,-2860.906494,1420.303589,248.271027,-2925.712158,1388.881470,-93.124908,-2892.969727,1390.148315,-220.875992
1,0.004167,-2.776109,-0.357306,14.573694,-2903.824951,1402.467896,144.218018,-2873.718506,1397.317017,501.543518,-2912.303467,1425.613770,142.679077,-2858.172363,1415.426514,246.310883,-2923.123291,1391.189697,-93.220367,-2890.401367,1391.553223,-220.366608,-2874.804199,1392.751099,502.001526,-2909.058105,1429.380249,142.741135,-2858.581787,1420.236206,247.566971,-2923.833740,1388.857666,-93.788589,-2891.251221,1390.060547,-221.523544
2,0.008333,-2.775362,-0.342881,14.607057,-2901.405273,1402.640137,143.521286,-2871.196045,1397.503174,500.838287,-2909.897217,1425.781128,141.984940,-2855.731445,1415.623779,245.601501,-2920.763672,1391.353271,-93.911812,-2888.077148,1391.736572,-221.067184,-2872.422607,1392.699341,501.361847,-2906.598145,1429.406738,142.010925,-2856.004883,1420.152222,246.837509,-2921.702148,1388.520508,-94.788109,-2889.277588,1389.681274,-222.554962
3,0.012500,-2.723583,-0.300166,13.810509,-2898.992188,1402.666748,142.685287,-2868.832031,1396.758789,499.994537,-2907.161377,1425.925415,141.172363,-2853.134766,1414.913086,244.774338,-2918.522949,1391.883789,-94.757111,-2885.843262,1391.936890,-221.914825,-2869.958252,1392.537109,500.388397,-2903.865479,1429.576294,141.281616,-2853.459717,1420.379028,246.092819,-2919.496094,1388.595459,-95.643761,-2887.224609,1389.786987,-223.401581
4,0.016667,-2.692575,-0.297751,13.888046,-2896.336426,1403.179199,141.952667,-2866.130127,1397.121094,499.255493,-2904.536865,1426.427490,140.453018,-2850.484619,1415.432861,244.043411,-2915.877441,1392.496460,-95.493408,-2883.211670,1392.661865,-222.654526,-2867.270020,1392.638794,499.624878,-2901.149414,1429.937622,140.456589,-2850.738037,1420.682251,245.389435,-2917.054443,1388.700073,-96.701378,-2884.888916,1389.865112,-224.413483
5,0.020833,-2.699249,-0.226975,13.676616,-2893.643311,1403.387451,141.086853,-2863.081055,1397.251099,498.358093,-2901.758545,1426.666138,139.593536,-2847.637939,1415.479248,243.127670,-2913.476318,1392.754761,-96.337288,-2880.944824,1392.785278,-223.532974,-2864.432861,1392.464233,498.729645,-2898.295654,1430.379761,139.641022,-2847.841064,1420.869873,244.506531,-2914.579102,1389.296631,-97.282883,-2882.471436,1390.449463,-225.071304
6,0.025000,-2.731517,-0.173552,14.030474,-2890.922119,1403.790039,140.339340,-2859.886230,1398.051270,497.576355,-2899.181641,1427.017700,138.842468,-2844.866699,1416.223389,242.316666,-2910.979492,1392.896362,-97.054077,-2878.604492,1393.051270,-224.289566,-2861.452637,1392.810425,498.013397,-2895.291504,1430.758667,138.774948,-2844.877930,1421.267212,243.761581,-2911.972900,1389.865234,-97.971184,-2879.972656,1391.089600,-225.755951
7,0.029167,-2.672621,-0.177544,13.702387,-2887.768311,1404.578125,139.539062,-2856.887939,1398.288818,496.780304,-2895.894287,1427.854126,138.063721,-2841.677734,1416.641479,241.544830,-2907.806396,1394.047363,-97.872360,-2875.387207,1394.150024,-225.096710,-2858.542480,1393.279541,497.354309,-2892.120117,1431.291992,138.039124,-2841.695068,1421.659180,242.856003,-2909.208496,1390.235474,-99.072556,-2877.326416,1391.581665,-226.985397
8,0.033333,-2.598994,-0.141664,13.079386,-2884.650146,1405.203491,138.625534,-2853.798096,1398.108276,495.854095,-2892.522217,1428.568604,137.181870,-2838.418701,1416.630005,240.640961,-2904.830078,1395.203979,-98.796875,-2872.426758,1395.121094,-226.025253,-2855.312744,1393.575317,496.312775,-2888.806152,1431.949585,137.199966,-2838.509277,1422.275757,242.017609,-2906.270508,1390.976807,-99.923454,-2874.515625,1392.537354,-227.946564
9,0.037500,-2.588297,-0.134008,13.445687,-2881.317383,1405.902832,137.764481,-2850.269287,1398.943848,494.978760,-2889.339111,1429.217407,136.328171,-2835.116699,1417.606812,239.762329,-2901.533447,1395.815186,-99.651115,-2869.184326,1395.960571,-226.893188,-2851.967285,1394.013184,495.376312,-2885.458008,1432.668945,136.274109,-2835.122559,1423.041870,241.231079,-2902.989746,1391.573730,-100.862068,-2871.375732,1393.343506,-228.743439
10,0.041667,-2.530719,-0.103668,12.843644,-2877.879883,1406.676636,136.804047,-2846.887451,1399.024536,494.008972,-2885.655762,1430.075928,135.392181,-2831.552979,1417.789062,238.810852,-2898.213623,1397.046143,-100.620461,-2865.871582,1396.981812,-227.864410,-2848.451172,1394.427490,494.327667,-2881.974609,1433.585693,135.429993,-2831.530273,1423.683228,240.258179,-2899.691895,1392.570312,-101.702843,-2868.038086,1394.306152,-229.729187
11,0.045833,-2.498979,-0.086160,12.842885,-2874.261719,1407.788452,135.945618,-2843.160400,1399.937622,493.136780,-2882.037354,1431.188599,134.549103,-2827.903564,1418.843140,237.944458,-2894.668213,1398.289917,-101.477982,-2862.364746,1398.295288,-228.731812,-2844.795166,1395.161987,493.518982,-2878.257568,1434.509766,134.524658,-2827.929932,1424.553955,239.404877,-2896.307373,1393.895874,-102.787338,-2864.604980,1395.458740,-230.566696
12,0.050000,-2.469227,-0.090018,12.933467,-2870.484375,1408.939697,135.106323,-2839.370361,1400.953491,492.293365,-2878.297363,1432.328369,133.721909,-2824.143311,1420.015137,237.110825,-2890.875977,1399.531616,-102.322128,-2858.573242,1399.653931,-229.575958,-2840.965088,1396.128296,492.730164,-2874.472412,1435.582520,133.666046,-2824.011475,1425.405518,238.462662,-2892.587891,1394.957397,-103.841682,-2860.892090,1396.535034,-231.600723
13,0.054167,-2.489445,-0.050323,13.312705,-2866.666992,1410.009399,134.222305,-2835.151855,1402.358276,491.381531,-2874.635010,1433.345581,132.837158,-2820.300293,1421.426636,236.177368,-2887.228516,1400.380737,-103.182686,-2855.051270,1400.669312,-230.468155,-2837.046631,1396.961304,491.817993,-2870.523438,1436.707764,132.700851,-2820.032471,1426.513550,237.621643,-2888.822754,1396.365356,-104.560822,-2857.152344,1398.002319,-232.329224
14,0.058333,-2.395111,-0.027681,13.484580,-2862.661377,1411.179443,133.287689,-2830.936035,1403.035278,490.417358,-2870.699707,1434.493896,131.945084,-2816.275391,1422.567261,235.237274,-2883.318604,1401.879761,-104.122086,-2851.209473,1402.473389,-231.423630,-2832.830322,1397.702271,490.741882,-2866.491211,1437.998535,131.809677,-2815.922119,1427.833862,236.729355,-2884.967529,1397.802002,-105.275711,-2853.389160,1399.734497,-233.511612
15,0.062500,-2.328046,-0.011535,13.558000,-2858.248535,1412.737671,132.351837,-2826.393066,1404.216064,489.461182,-2866.316895,1436.043579,131.039200,-2811.843018,1424.065186,234.299179,-2878.973389,1403.689575,-105.061752,-2846.907959,1404.472900,-232.373230,-2828.327637,1398.718872,489.840149,-2862.122559,1439.392456,130.853683,-2811.482666,1429.096924,235.740723,-2880.974365,1399.294434,-106.635941,-2849.341064,1401.111816,-234.565704
16,0.066667,-2.272003,0.056055,12.508570,-2853.815674,1414.254028,131.342987,-2821.966797,1404.801147,488.429474,-2861.455566,1437.705322,130.056549,-2807.165771,1424.628784,233.280243,-2874.806641,1405.819214,-106.069832,-2842.787354,1406.138306,-233.394958,-2823.753418,1399.797729,488.806549,-2857.590576,1440.977051,130.024887,-2807.046875,1430.577637,234.742462,-2876.893555,1401.050903,-107.598724,-2845.230225,1402.845581,-235.275223
17,0.070833,-2.277424,0.123016,13.222573,-2849.215332,1415.924316,130.520279,-2816.658203,1406.897827,487.553925,-2857.147705,1439.278809,129.245026,-2802.528320,1426.885620,232.379166,-2870.494385,1407.209351,-106.856766,-2838.692871,1407.914795,-234.234985,-2818.831543,1401.193237,487.919189,-2852.873779,1442.662476,129.072281,-2802.248535,1432.199097,233.940659,-2872.619385,1402.803345,-108.289497,-2841.076172,1404.810425,-236.264908
18,0.075000,-2.214843,0.154334,13.778045,-2844.390625,1417.758789,129.760269,-2811.415527,1408.650635,486.753448,-2852.549561,1441.037109,128.518463,-2797.716797,1429.057739,231.588333,-2865.805664,1409.102417,-107.606697,-2834.131348,1410.256714,-235.013275,-2813.720459,1402.445312,487.090637,-2848.022949,1444.543335,128.215485,-2797.206299,1433.814331,233.097321,-2868.160889,1404.453857,-109.258949,-2836.729492,1406.592407,-237.472229
19,0.079167,-2.098111,0.231986,12.774821,-2839.234131,1419.883789,128.864655,-2806.181641,1409.489990,485.815582,-2846.984131,1443.303955,127.674591,-2792.300293,1430.159790,230.681503,-2860.958496,1412.075562,-108.503593,-2829.355225,1412.926514,-235.930191,-2808.276855,1403.809814,486.168701,-2842.838867,1446.684937,127.526123,-2792.020752,1435.699341,232.154678,-2863.712402,1406.629883,-110.413033,-2832.333496,1408.629639,-238.140274
20,0.083333,-2.084025,0.314320,13.182264,-2833.995117,1422.049438,128.128113,-2800.264648,1411.791382,485.019531,-2841.912109,1445.414673,126.957863,-2786.962158,1432.628540,229.868225,-2856.066650,1414.153076,-109.205200,-2824.686279,1415.261963,-236.684921,-2802.622070,1405.508789,485.331573,-2837.533447,1448.931396,126.704575,-2786.609619,1437.793457,231.399216,-2858.905029,1408.858154,-111.096832,-2827.652588,1410.902710,-239.024338
21,0.087500,-2.037723,0.383384,13.689162,-2828.581787,1424.329834,127.401413,-2794.217529,1414.063843,484.232117,-2836.705811,1447.625488,126.263481,-2781.488770,1435.235352,229.079117,-2850.945312,1416.442627,-109.904884,-2819.770508,1417.936646,-237.431107,-2796.769775,1407.206055,484.442963,-2832.006836,1451.341309,125.849487,-2780.839600,1439.982910,230.608780,-2853.923096,1411.283691,-111.726677,-2822.718506,1413.251831,-240.198593
22,0.091667,-1.937116,0.459910,13.313583,-2822.786133,1426.828857,126.595558,-2788.097412,1415.725708,483.369812,-2830.757324,1450.179565,125.506371,-2775.510010,1437.249390,228.239212,-2845.462646,1419.495483,-110.698792,-2814.419189,1421.002075,-238.256897,-2790.465088,1409.162598,483.524933,-2826.163574,1453.865967,125.159592,-2774.870361,1442.328125,229.759842,-2848.655762,1413.722046,-112.754784,-2817.685303,1415.844238,-240.828293
23,0.095833,-1.811874,0.522316,13.361611,-2816.541748,1429.860352,125.985847,-2781.445557,1418.002686,482.695923,-2824.532959,1453.207031,124.956779,-2769.160400,1440.096069,227.599319,-2839.477295,1423.029053,-111.298576,-2808.577637,1424.840210,-238.887619,-2784.072754,1411.265991,482.852539,-2820.113525,1456.700439,124.551247,-2768.656982,1444.944702,229.127609,-2843.242920,1416.602173,-113.662117,-2812.485107,1418.898804,-241.634018
24,0.100000,-1.754417,0.616587,13.565959,-2810.447998,1432.632202,125.356583,-2774.683594,1420.528809,481.992065,-2818.522949,1455.951660,124.365845,-2762.924316,1442.929199,226.897415,-2833.776367,1425.965942,-111.894234,-2803.107422,1428.017822,-239.535339,-2777.261475,1413.472900,482.096130,-2813.838135,1459.700073,123.922325,-2762.259033,1447.885010,228.444122,-2837.367432,1419.604858,-114.203072,-2806.799805,1422.168091,-242.303131
25,0.104167,-1.680596,0.727688,13.893441,-2803.925293,1435.680420,124.737114,-2767.339355,1423.298218,481.279694,-2812.134033,1458.955078,123.795128,-2756.246338,1446.108887,226.191574,-2827.717041,1429.202393,-112.472923,-2797.329834,1431.599976,-240.175400,-2770.089600,1415.799438,481.380676,-2807.208496,1462.979736,123.308640,-2755.503906,1450.959473,227.748840,-2831.254639,1422.911865,-114.639130,-2800.924805,1425.946777,-243.125443
26,0.108333,-1.631741,0.848431,13.834476,-2797.036377,1439.203735,124.143799,-2759.723877,1426.482300,480.599121,-2805.221680,1462.488159,123.238358,-2749.135498,1449.495239,225.507706,-2821.327637,1432.950806,-113.021637,-2791.203369,1435.422485,-240.784882,-2762.646973,1418.619995,480.715576,-2800.327393,1466.456421,122.721321,-2748.347900,1454.265137,227.097290,-2825.049072,1426.747070,-115.486832,-2794.758789,1429.654785,-243.598251
27,0.112500,-1.460194,0.935614,13.563121,-2789.562012,1443.137085,123.555733,-2751.816406,1429.195679,479.919861,-2797.637207,1466.462891,122.729683,-2741.471924,1452.903320,224.882065,-2814.211670,1437.693604,-113.592682,-2784.252930,1440.395020,-241.390244,-2754.751709,1421.709229,480.103363,-2793.029541,1470.214355,122.282631,-2740.854736,1457.744873,226.383072,-2818.606934,1430.690308,-116.086205,-2788.406250,1433.620483,-244.521439
28,0.116667,-1.421397,1.087420,13.645036,-2781.919434,1447.236328,123.084694,-2743.198486,1433.096680,479.336304,-2790.028809,1470.551636,122.296745,-2733.570801,1456.997192,224.288437,-2807.198242,1441.925415,-114.000481,-2777.586670,1444.757080,-241.876068,-2746.443848,1425.011230,479.430450,-2785.373291,1474.317383,121.708450,-2732.873779,1461.585083,225.881851,-2811.803223,1435.029053,-116.640762,-2781.718018,1437.929199,-245.093948
29,0.120833,-1.290144,1.228288,13.654865,-2774.176270,1451.467773,122.521729,-2734.576660,1436.515503,478.643524,-2782.290039,1474.783936,121.807243,-2725.579834,1461.001953,223.628250,-2800.038330,1446.697876,-114.512054,-2770.741699,1449.826416,-242.453308,-2737.605957,1428.461182,478.618347,-2777.353516,1478.798828,121.218842,-2724.704590,1465.869995,225.234573,-2804.602539,1439.346802,-117.204880,-2775.015869,1442.890381,-245.670868
30,0.125000,-1.039029,1.315049,13.643980,-2765.598145,1456.333374,121.984482,-2725.464111,1439.813232,477.977173,-2773.707520,1479.654175,121.384346,-2716.846924,1465.414307,223.058258,-2791.818848,1452.607056,-115.028587,-2762.714844,1456.289429,-242.999023,-2728.322021,1432.121704,477.894592,-2768.867432,1483.562012,120.798050,-2715.904785,1470.387329,224.644043,-2797.221680,1444.144897,-117.960670,-2767.847656,1447.659790,-246.672455
31,0.129167,-0.918462,1.496121,13.640881,-2756.676025,1461.456421,121.442429,-2715.419434,1444.183350,477.271057,-2764.784912,1484.779297,120.916954,-2707.604736,1470.319580,222.380585,-2783.645508,1458.231323,-115.493935,-2754.945801,1462.179810,-243.547653,-2718.407715,1436.162354,477.173676,-2759.867676,1488.708252,120.263451,-2706.616455,1475.292480,223.992218,-2789.457520,1449.553467,-118.670303,-2760.297119,1453.024780,-247.275986
32,0.133333,-0.788094,1.663293,13.612625,-2746.972656,1467.022461,120.912964,-2704.690430,1448.922363,476.580017,-2755.070312,1490.350708,120.463821,-2697.603027,1475.630981,221.727631,-2774.633057,1464.347778,-115.950592,-2746.303711,1468.570557,-244.078033,-2708.055664,1440.600586,476.471191,-2750.331299,1494.241455,119.835083,-2696.799072,1480.662109,223.365067,-2780.983154,1454.789185,-119.077972,-2752.225586,1458.722412,-247.936127
33,0.137500,-0.724641,1.867035,13.871329,-2737.183105,1472.817139,120.435791,-2693.534180,1454.465698,475.924805,-2745.386475,1496.109619,120.045174,-2687.488037,1481.521484,221.082184,-2765.688477,1470.312378,-116.329460,-2737.841797,1474.820435,-244.553009,-2696.929443,1445.443237,475.748596,-2740.297607,1500.323486,119.227898,-2686.407715,1486.419189,222.788071,-2772.108398,1460.908081,-119.840553,-2743.553467,1464.831055,-248.713181
