Format Version,1.24,Take Name,V1_0325_Xaxis_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-03-25 04.34.29.870 PM,Capture Start Frame,957933,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005
,ID,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,"13FB2360EAE711EEBD9122A53CA8668A","13FB2360EAE711EEBD9122A53CA8668A","13FB2360EAE711EEBD9122A53CA8668A","13FB2363EAE711EEBD9122A53CA8668A","13FB2363EAE711EEBD9122A53CA8668A","13FB2363EAE711EEBD9122A53CA8668A","13FB2361EAE711EEBD9122A53CA8668A","13FB2361EAE711EEBD9122A53CA8668A","13FB2361EAE711EEBD9122A53CA8668A","13FB2362EAE711EEBD9122A53CA8668A","13FB2362EAE711EEBD9122A53CA8668A","13FB2362EAE711EEBD9122A53CA8668A","13FB2364EAE711EEBD9122A53CA8668A","13FB2364EAE711EEBD9122A53CA8668A","13FB2364EAE711EEBD9122A53CA8668A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2.556135,-0.970265,-4.668932,-2488.559082,1555.438721,120.822639,-2471.473877,1539.531372,478.690613,-2488.916016,1580.090210,119.352448,-2443.956543,1552.339355,224.147736,-2504.074951,1551.893188,-117.133858,-2469.631104,1541.884644,-243.429062,-2471.194336,1538.082153,478.179291,-2488.418213,1581.319824,119.526314,-2445.236084,1553.915161,224.492966,-2503.619873,1551.848022,-116.696335,-2470.094727,1540.695068,-244.095917
1,0.004167,-2.511713,-0.933396,-4.661348,-2488.434326,1555.489746,120.732643,-2471.115234,1539.307495,478.577087,-2488.794922,1580.142334,119.281738,-2443.764648,1552.315063,224.026352,-2504.104492,1552.126587,-117.216400,-2469.741455,1542.219238,-243.541626,-2470.812012,1537.850586,477.970581,-2488.293213,1581.322632,119.449654,-2445.050781,1553.846313,224.353699,-2503.668945,1552.109985,-116.694473,-2470.163574,1540.971802,-244.238754
2,0.008333,-2.483225,-0.911140,-4.621892,-2488.258545,1555.473877,120.612831,-2470.779297,1539.129272,478.442078,-2488.636230,1580.126831,119.174065,-2443.543701,1552.279053,223.886307,-2504.025879,1552.215942,-117.331253,-2469.709229,1542.392944,-243.675613,-2470.463867,1537.692383,477.880493,-2488.168457,1581.343506,119.399338,-2444.825928,1553.777222,224.195374,-2503.518799,1552.163940,-116.880180,-2470.142822,1541.255005,-244.331863
3,0.012500,-2.452392,-0.885674,-4.579185,-2488.117920,1555.491455,120.510696,-2470.456055,1538.971191,478.322937,-2488.514160,1580.144897,119.085098,-2443.351562,1552.274658,223.761185,-2503.996094,1552.347168,-117.427544,-2469.732422,1542.615601,-243.793365,-2470.150635,1537.528931,477.760712,-2488.040039,1581.392212,119.320686,-2444.624268,1553.742188,224.098053,-2503.477783,1552.288208,-116.967491,-2470.215332,1541.485962,-244.482422
4,0.016667,-2.419157,-0.862995,-4.437973,-2487.936035,1555.548096,120.421494,-2470.054688,1538.877197,478.215851,-2488.393311,1580.201294,119.009483,-2443.110107,1552.384888,223.647827,-2503.925781,1552.493896,-117.510460,-2469.701416,1542.914673,-243.898666,-2469.839355,1537.366211,477.649963,-2487.905518,1581.447876,119.248085,-2444.220215,1553.952026,223.911453,-2503.448730,1552.443481,-117.030571,-2470.192871,1541.731323,-244.561401
5,0.020833,-2.387383,-0.849195,-4.367755,-2487.777588,1555.555664,120.349670,-2469.771484,1538.714722,478.129791,-2488.265137,1580.209106,118.951012,-2442.917480,1552.391479,223.561234,-2503.833008,1552.609741,-117.579216,-2469.634277,1543.139648,-243.982529,-2469.542969,1537.230347,477.566406,-2487.750000,1581.458618,119.199158,-2444.065674,1553.945068,223.837509,-2503.402100,1552.550171,-117.112602,-2470.079590,1541.989746,-244.655930
6,0.025000,-2.357823,-0.832136,-4.334995,-2487.631836,1555.571655,120.275848,-2469.501221,1538.559204,478.041595,-2488.133789,1580.225464,118.889862,-2442.736816,1552.380249,223.471375,-2503.762207,1552.737427,-117.649323,-2469.598633,1543.350830,-244.068390,-2469.266602,1537.069702,477.479340,-2487.613281,1581.480713,119.122711,-2443.883789,1553.931030,223.758255,-2503.333740,1552.680908,-117.191315,-2470.047363,1542.203247,-244.736511
7,0.029167,-2.333501,-0.807023,-4.424079,-2487.482666,1555.592407,120.207909,-2469.245117,1538.391602,477.959198,-2487.946289,1580.247681,118.833115,-2442.554443,1552.284302,223.385178,-2503.706543,1552.889771,-117.712456,-2469.605225,1543.505981,-244.148499,-2468.961670,1536.926392,477.388000,-2487.410889,1581.543823,119.074425,-2443.799561,1553.779663,223.690582,-2503.282959,1552.822144,-117.261108,-2470.015869,1542.410278,-244.795120
