Format Version,1.24,Take Name,V1_0325_XaxisLessMass_010,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-03-25 04.53.57.834 PM,Capture Start Frame,1238242,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005
,ID,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,179E6880EAE411EEBD9122A53CA8668A,"CC246018EAE911EEBD9122A53CA8668A","CC246018EAE911EEBD9122A53CA8668A","CC246018EAE911EEBD9122A53CA8668A","CC246014EAE911EEBD9122A53CA8668A","CC246014EAE911EEBD9122A53CA8668A","CC246014EAE911EEBD9122A53CA8668A","CC246015EAE911EEBD9122A53CA8668A","CC246015EAE911EEBD9122A53CA8668A","CC246015EAE911EEBD9122A53CA8668A","CC246017EAE911EEBD9122A53CA8668A","CC246017EAE911EEBD9122A53CA8668A","CC246017EAE911EEBD9122A53CA8668A","CC246016EAE911EEBD9122A53CA8668A","CC246016EAE911EEBD9122A53CA8668A","CC246016EAE911EEBD9122A53CA8668A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2.752123,0.618568,-6.463414,-2430.650391,1482.868286,80.030365,-2404.687744,1467.448608,437.385376,-2430.244141,1507.514038,78.477585,-2383.470947,1478.615479,182.162964,-2452.525146,1479.141602,-157.423248,-2421.757812,1467.649536,-284.538696,-2404.845215,1461.710938,438.336639,-2429.546631,1510.685181,78.052223,-2384.157227,1481.624634,184.084091,-2451.831299,1478.626099,-157.845749,-2422.484863,1466.704834,-285.027039
1,0.004167,-2.716283,0.617580,-6.422864,-2430.908691,1482.975098,80.015900,-2404.928955,1467.347534,437.360687,-2430.519775,1507.621948,78.478714,-2383.724365,1478.691040,182.145004,-2452.784668,1479.383179,-157.439667,-2422.011230,1467.993530,-284.562866,-2405.072998,1461.621216,438.322754,-2429.784180,1510.816895,78.076675,-2384.435547,1481.675049,184.084991,-2452.109131,1478.852661,-157.879196,-2422.734619,1467.047119,-285.074127
2,0.008333,-2.691314,0.625902,-6.465271,-2431.188721,1483.119019,79.990509,-2405.181396,1467.319092,437.325684,-2430.781738,1507.766235,78.463821,-2383.996826,1478.756104,182.112579,-2453.093750,1479.645020,-157.464157,-2422.342529,1468.286743,-284.595612,-2405.307129,1461.520264,438.324463,-2430.102295,1510.911865,78.037399,-2384.699951,1481.681030,184.087128,-2452.370850,1479.088379,-157.921539,-2423.046387,1467.402466,-285.078186
3,0.012500,-2.665833,0.637970,-6.550611,-2431.471191,1483.277832,80.024536,-2405.437256,1467.285889,437.349274,-2431.027344,1507.925049,78.508347,-2384.271240,1478.800415,182.138062,-2453.414551,1479.938354,-157.428497,-2422.698242,1468.588501,-284.569122,-2405.597900,1461.442139,438.324402,-2430.340088,1511.032349,78.039337,-2384.984375,1481.825684,184.121109,-2452.744629,1479.422607,-157.808441,-2423.388672,1467.721802,-285.032776
4,0.016667,-2.631601,0.637435,-6.654398,-2431.742920,1483.389893,80.004036,-2405.771240,1467.144653,437.321838,-2431.254395,1508.037231,78.502121,-2384.560547,1478.768066,182.119324,-2453.669922,1480.227173,-157.452927,-2422.962646,1468.895142,-284.597260,-2405.898438,1461.342041,438.320343,-2430.587891,1511.153687,78.060226,-2385.309814,1481.839966,184.136383,-2452.929932,1479.713867,-157.933212,-2423.667236,1468.009766,-285.031860
5,0.020833,-2.584660,0.634123,-6.647326,-2432.011719,1483.475342,80.018814,-2406.056641,1466.940186,437.324554,-2431.526123,1508.123901,78.537148,-2384.833984,1478.775757,182.132736,-2453.926025,1480.504761,-157.441788,-2423.210693,1469.281006,-284.593750,-2406.179443,1461.238770,438.285522,-2430.812744,1511.299805,78.130882,-2385.596680,1481.904663,184.119293,-2453.215820,1480.000000,-157.929642,-2423.922363,1468.360352,-285.028046
