Format Version,1.24,Take Name,Q3-standing_02,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-13 05.18.27.215 PM,Capture Start Frame,576782,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,gliderPink02,gliderPink02,gliderPink02,gliderPink02,gliderPink02,gliderPink02,gliderPink02:Marker 001,gliderPink02:Marker 001,gliderPink02:Marker 001,gliderPink02:Marker 002,gliderPink02:Marker 002,gliderPink02:Marker 002,gliderPink02:Marker 003,gliderPink02:Marker 003,gliderPink02:Marker 003,gliderPink02:Marker 004,gliderPink02:Marker 004,gliderPink02:Marker 004,gliderPink02:Marker 005,gliderPink02:Marker 005,gliderPink02:Marker 005,gliderPink02:Marker 006,gliderPink02:Marker 006,gliderPink02:Marker 006
,ID,1D273788DFF111EE710A5BE854E45492,1D273788DFF111EE710A5BE854E45492,1D273788DFF111EE710A5BE854E45492,1D273788DFF111EE710A5BE854E45492,1D273788DFF111EE710A5BE854E45492,1D273788DFF111EE710A5BE854E45492,"C96030DAED4311EEBD9122A53CA8688A","C96030DAED4311EEBD9122A53CA8688A","C96030DAED4311EEBD9122A53CA8688A","C96030D8ED4311EEBD9122A53CA8688A","C96030D8ED4311EEBD9122A53CA8688A","C96030D8ED4311EEBD9122A53CA8688A","C96030D9ED4311EEBD9122A53CA8688A","C96030D9ED4311EEBD9122A53CA8688A","C96030D9ED4311EEBD9122A53CA8688A","C96030DCED4311EEBD9122A53CA8688A","C96030DCED4311EEBD9122A53CA8688A","C96030DCED4311EEBD9122A53CA8688A","C96030DDED4311EEBD9122A53CA8688A","C96030DDED4311EEBD9122A53CA8688A","C96030DDED4311EEBD9122A53CA8688A","C96030DBED4311EEBD9122A53CA8688A","C96030DBED4311EEBD9122A53CA8688A","C96030DBED4311EEBD9122A53CA8688A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,4.604202,-37.759716,3.643777,-2337.575439,1743.094238,-1108.394287,-2367.737305,1752.442871,-966.989380,,,,-2466.109863,1739.012451,-1197.485840,,,,-2408.961670,1722.763916,-961.633484,-2334.388916,1754.682007,-1087.930054
1,0.008333,4.633629,-37.803364,3.714367,-2337.529541,1743.384155,-1108.265259,-2367.855713,1752.751221,-966.869934,,,,-2465.974365,1739.176514,-1197.479370,,,,-2409.013672,1723.027710,-961.607544,-2334.372559,1754.987061,-1087.900391
2,0.016667,4.614695,-37.793400,3.709562,-2337.459961,1743.587646,-1108.226196,-2367.720947,1752.963623,-966.846802,,,,-2465.913574,1739.355835,-1197.455444,,,,-2408.929443,1723.328857,-961.457275,-2334.322021,1755.221191,-1087.846313
3,0.025000,4.579174,-37.798573,3.701035,-2337.376465,1743.771606,-1108.112183,-2367.645020,1753.229126,-966.737427,,,,-2465.777344,1739.516357,-1197.399292,,,,-2408.864258,1723.607666,-961.345520,-2334.291992,1755.411499,-1087.766479
4,0.033333,4.534572,-37.807243,3.695675,-2337.314209,1743.956909,-1108.012695,-2367.645752,1753.529419,-966.650513,,,,-2465.749512,1739.648682,-1197.290649,,,,-2408.738037,1723.854004,-961.121765,-2334.191895,1755.587280,-1087.552856
5,0.041667,4.507609,-37.816311,3.712445,-2337.292236,1744.157471,-1107.813965,-2367.669189,1753.837280,-966.396729,,,,-2465.743164,1739.770630,-1197.145264,,,,-2408.702637,1724.095825,-960.978882,-2334.149414,1755.777832,-1087.449097
