Format Version,1.24,Take Name,V2_0325_Xaxis_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-03-25 05.06.55.544 PM,Capture Start Frame,1424891,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.873743,-0.111969,-0.496218,-2647.384766,1531.765503,56.920582,-2630.981689,1542.877686,194.960510,-2578.002441,1535.284912,85.505478,-2630.121826,1531.978638,-71.714127,-2647.394043,1551.567261,56.866699,-2663.013916,1511.640015,223.577621,-2669.046143,1499.409302,-99.266808,-2630.233887,1543.514404,195.276840,-2579.143311,1533.911011,86.250854,-2630.602051,1532.173340,-71.532028,-2648.339600,1551.672119,57.532780,-2662.483643,1511.764893,222.652161,-2667.751709,1499.365234,-100.143478
7,0.029167,-0.796711,-0.496571,-0.388344,-2646.872314,1531.545776,57.406738,-2631.414307,1542.505127,195.567871,-2577.689941,1535.163940,86.459511,-2628.750488,1531.965454,-71.109299,-2646.920410,1551.347656,57.379089,-2663.575195,1511.166138,223.928711,-2667.425293,1499.356445,-98.964813,-2630.638916,1543.126831,195.861847,-2578.805908,1533.831299,87.316925,-2629.204590,1532.083984,-70.907921,-2647.912842,1551.440430,57.990372,-2663.039307,1511.295654,222.948074,-2666.197754,1499.334595,-99.918480
8,0.033333,-0.723073,-0.910474,-0.106807,-2646.354004,1531.226807,57.943516,-2631.940186,1542.091675,196.224930,-2577.400146,1535.154907,87.495316,-2627.315430,1531.896973,-70.438843,-2646.501221,1551.028076,57.939419,-2664.145508,1510.556763,224.316864,-2665.625977,1499.129272,-98.609932,-2631.112061,1542.702759,196.495392,-2578.543945,1533.780884,88.324646,-2627.893066,1532.078857,-70.349121,-2647.442139,1551.187744,58.505062,-2663.580566,1510.699707,223.206482,-2664.188721,1499.054199,-99.312645
9,0.037500,-0.599357,-1.293418,-0.090716,-2645.845947,1531.031372,58.413998,-2632.359863,1541.603271,196.811676,-2577.092529,1534.920044,88.434151,-2625.950684,1531.984985,-69.836571,-2646.000488,1550.832764,58.451542,-2664.740723,1509.996704,224.619904,-2664.060059,1499.264648,-98.333435,-2631.616211,1542.088135,197.050064,-2578.186279,1533.603760,89.178322,-2626.505127,1532.163940,-69.643974,-2646.978516,1550.964233,58.980564,-2664.199951,1510.210327,223.663269,-2662.744629,1499.206787,-99.066933
10,0.041667,-0.435959,-1.629123,-0.045717,-2645.338379,1530.831909,58.911049,-2632.671387,1541.022827,197.414673,-2576.765137,1534.692627,89.343979,-2624.693604,1532.165405,-69.217674,-2645.509766,1550.632935,59.003712,-2665.187256,1509.310547,224.943344,-2662.608154,1499.494385,-98.029564,-2631.986816,1541.491699,197.647446,-2577.870117,1533.352173,90.018044,-2625.215820,1532.333740,-69.016212,-2646.520264,1550.756592,59.516846,-2664.573486,1509.550903,223.959595,-2661.244385,1499.464600,-98.729568
11,0.045833,-0.279297,-1.965322,-0.033495,-2644.814697,1530.615356,59.419415,-2632.962891,1540.431396,198.022217,-2576.422119,1534.409546,90.264534,-2623.419189,1532.303467,-68.581871,-2644.991943,1550.416016,59.565067,-2665.631836,1508.636230,225.273102,-2661.155762,1499.702026,-97.704674,-2632.316406,1540.906738,198.264618,-2577.512207,1532.975098,90.892960,-2624.030518,1532.497559,-68.494003,-2646.047119,1550.552002,60.073975,-2665.051025,1508.859497,224.432617,-2659.687500,1499.692261,-98.278137
12,0.050000,-0.084337,-2.262333,-0.073037,-2644.294678,1530.481934,59.947899,-2633.155518,1539.814941,198.643143,-2576.060547,1534.123779,91.160042,-2622.234619,1532.593994,-67.934196,-2644.459473,1550.282104,60.160545,-2665.986572,1507.948975,225.615082,-2659.841064,1500.118286,-97.363914,-2632.489258,1540.279663,198.908417,-2577.156006,1532.704834,91.757248,-2622.864746,1532.793091,-67.841461,-2645.517334,1550.375000,60.651409,-2665.409668,1508.202393,224.768661,-2658.321289,1500.127319,-97.933563
13,0.054167,0.091356,-2.522878,-0.176707,-2643.758789,1530.340210,60.435627,-2633.234131,1539.217651,199.208740,-2575.660889,1533.760132,91.968834,-2621.113037,1532.813477,-67.337616,-2643.888916,1550.139893,60.709808,-2666.244629,1507.326782,225.930801,-2658.643799,1500.498535,-97.039955,-2632.533936,1539.661377,199.486938,-2576.763184,1532.307373,92.574112,-2621.704590,1533.080566,-67.277847,-2645.022705,1550.240234,61.254925,-2665.692627,1507.603394,225.089706,-2657.191406,1500.423950,-97.600914
14,0.058333,0.273189,-2.729150,-0.234621,-2643.263916,1530.176147,60.958652,-2633.229492,1538.596191,199.796585,-2575.276367,1533.424683,92.747330,-2620.156006,1533.037354,-66.723717,-2643.374756,1549.974976,61.296154,-2666.368408,1506.653564,226.296921,-2657.612305,1500.856812,-96.664742,-2632.519531,1539.005371,200.129425,-2576.406738,1532.023071,93.296730,-2620.732422,1533.231079,-66.640511,-2644.526611,1550.091919,61.781219,-2665.764160,1506.965576,225.394196,-2656.049072,1500.849609,-97.225189
15,0.062500,0.470512,-2.888184,-0.190210,-2642.782227,1530.014038,61.450283,-2633.140381,1537.968506,200.343460,-2574.885742,1533.205444,93.438850,-2619.321777,1533.327637,-66.156822,-2642.908936,1549.811523,61.854885,-2666.328369,1505.910889,226.642593,-2656.670166,1501.221069,-96.311333,-2632.457764,1538.508789,200.655701,-2575.993164,1531.772339,93.954414,-2619.859375,1533.502319,-66.007362,-2643.985352,1549.987061,62.330910,-2665.711182,1506.093994,225.726334,-2655.186035,1501.195068,-96.894539
16,0.066667,0.660632,-3.014793,-0.195345,-2642.315918,1529.881714,61.909367,-2632.979980,1537.373535,200.849167,-2574.489990,1532.958984,94.058243,-2618.573242,1533.616577,-65.633911,-2642.441406,1549.677734,62.379467,-2666.229492,1505.232422,226.968246,-2655.858398,1501.614746,-95.977348,-2632.287354,1537.976440,201.176468,-2575.577637,1531.570923,94.556236,-2619.057129,1533.770020,-65.448959,-2643.463867,1549.863281,62.824352,-2665.614014,1505.356445,226.035797,-2654.473633,1501.585571,-96.578262
17,0.070833,0.798523,-3.115320,-0.243750,-2641.868164,1529.792725,62.399357,-2632.768066,1536.935913,201.373169,-2574.095947,1532.732422,94.673828,-2617.899902,1533.819580,-65.092804,-2641.977539,1549.587769,62.917789,-2666.091064,1504.759766,227.355377,-2655.159668,1501.924561,-95.579567,-2632.031494,1537.517700,201.692490,-2575.203369,1531.397583,95.253654,-2618.382812,1533.942749,-64.893265,-2642.985352,1549.738037,63.349247,-2665.475586,1504.909180,226.362000,-2653.794678,1501.929199,-96.213966
18,0.075000,0.922310,-3.158296,-0.331092,-2641.379395,1529.745117,62.892414,-2632.369873,1536.562622,201.888474,-2573.626221,1532.508301,95.222557,-2617.312012,1534.021118,-64.572968,-2641.458740,1549.538940,63.455193,-2665.760742,1504.379395,227.774200,-2654.598389,1502.251709,-95.158272,-2631.719238,1537.095337,202.182632,-2574.722168,1531.116821,95.955978,-2617.881348,1534.139771,-64.421883,-2642.472656,1549.701660,63.959167,-2665.129395,1504.552124,226.852249,-2653.299316,1502.261230,-95.868530
19,0.079167,1.026743,-3.147341,-0.443428,-2640.936035,1529.713379,63.400261,-2631.882080,1536.244873,202.407181,-2573.170654,1532.281738,95.720337,-2616.888672,1534.188477,-64.062065,-2640.976807,1549.506226,64.001266,-2665.330322,1504.077026,228.238312,-2654.244141,1502.551147,-94.700195,-2631.130371,1536.704224,202.815460,-2574.323486,1530.987061,96.447403,-2617.432129,1534.302124,-63.936264,-2641.975830,1549.635864,64.459587,-2664.718750,1504.332397,227.300262,-2652.905029,1502.559814,-95.484581
20,0.083333,1.121004,-3.131432,-0.580704,-2640.430420,1529.737915,63.887527,-2631.316406,1536.000732,202.902878,-2572.648438,1532.087158,96.190117,-2616.413330,1534.382080,-63.574455,-2640.423828,1549.529663,64.523697,-2664.833008,1503.867065,228.687698,-2653.854004,1502.888428,-94.256584,-2630.555420,1536.460571,203.276291,-2573.801514,1530.761597,96.890129,-2616.945801,1534.512573,-63.400505,-2641.476807,1549.662964,64.972687,-2664.249756,1504.111572,227.773422,-2652.538330,1502.884277,-95.005341
21,0.087500,1.190727,-3.048666,-0.694879,-2639.955078,1529.720093,64.440903,-2630.622559,1535.780640,203.450729,-2572.120850,1531.893555,96.645828,-2616.117920,1534.486206,-63.050358,-2639.908447,1549.510986,65.103249,-2664.163818,1503.678589,229.242767,-2653.665527,1503.106567,-93.718483,-2629.884521,1536.268311,203.777039,-2573.296631,1530.559448,97.370361,-2616.604004,1534.629883,-62.847668,-2640.921875,1549.632812,65.585373,-2663.556152,1503.905518,228.324219,-2652.365234,1503.077148,-94.557014
22,0.091667,1.256320,-2.964419,-0.935789,-2639.473877,1529.701050,64.915192,-2629.899902,1535.532471,203.918381,-2571.581055,1531.547852,97.017021,-2615.815674,1534.542236,-62.606560,-2639.343994,1549.490601,65.604416,-2663.534424,1503.535034,229.719055,-2653.541504,1503.361328,-93.258682,-2629.216553,1536.048584,204.346695,-2572.686523,1530.093262,97.622787,-2616.395264,1534.750366,-62.468746,-2640.407227,1549.618164,66.031746,-2662.918701,1503.760376,228.837296,-2652.169678,1503.320312,-93.942482
23,0.095833,1.308223,-2.856566,-1.045735,-2639.014648,1529.672241,65.384071,-2629.162354,1535.346069,204.374344,-2571.057129,1531.359741,97.356934,-2615.593018,1534.597412,-62.178082,-2638.846191,1549.460938,66.092857,-2662.806885,1503.385742,230.207687,-2653.436035,1503.518066,-92.788719,-2628.479980,1535.908447,204.779083,-2572.131592,1529.932983,97.903595,-2616.164062,1534.823853,-62.082069,-2639.869141,1549.531738,66.531532,-2662.182861,1503.602051,229.268387,-2651.992188,1503.489014,-93.371269
24,0.100000,1.346710,-2.720386,-1.101203,-2638.547607,1529.691162,65.860901,-2628.356934,1535.255981,204.831161,-2570.511963,1531.293823,97.671844,-2615.427246,1534.686768,-61.753510,-2638.359619,1549.479126,66.583481,-2661.968750,1503.307739,230.722198,-2653.372070,1503.664062,-92.295570,-2627.686768,1535.856567,205.204330,-2571.646240,1529.776367,98.204041,-2616.007568,1534.913330,-61.639446,-2639.419434,1549.536255,66.986153,-2661.321045,1503.505493,229.837234,-2651.859375,1503.672729,-92.847534
25,0.104167,1.408088,-2.593415,-1.131238,-2638.078369,1529.691406,66.348869,-2627.575439,1535.099121,205.302094,-2569.971436,1531.227173,98.009880,-2615.239990,1534.816040,-61.311192,-2637.879395,1549.478394,67.092712,-2661.144531,1503.138306,231.232971,-2653.267334,1503.844604,-91.802574,-2626.899170,1535.758545,205.620667,-2571.032959,1529.693359,98.534821,-2615.796875,1535.030029,-61.166519,-2638.933594,1549.669678,67.559547,-2660.504395,1503.211548,230.342514,-2651.775391,1503.808228,-92.313530
26,0.108333,1.444506,-2.451805,-1.200886,-2637.623291,1529.725098,66.781532,-2626.766602,1535.024658,205.711731,-2569.435547,1531.160645,98.273125,-2615.098145,1534.911499,-60.931698,-2637.399414,1549.511353,67.538475,-2660.307617,1503.084717,231.704498,-2653.237305,1504.005005,-91.349152,-2626.072266,1535.729370,206.059525,-2570.526611,1529.615234,98.737953,-2615.680420,1535.117310,-60.766781,-2638.406494,1549.680908,68.044250,-2659.686523,1503.171631,230.795731,-2651.740479,1503.968384,-91.937798
27,0.112500,1.477930,-2.328798,-1.262410,-2637.165283,1529.800781,67.228127,-2626.001465,1535.001831,206.137695,-2568.907715,1531.147095,98.572296,-2614.912842,1535.044678,-60.530499,-2636.919678,1549.586304,67.996979,-2659.518311,1503.079712,232.183273,-2653.149170,1504.196045,-90.884361,-2625.313232,1535.732666,206.458801,-2570.065186,1529.577026,99.064255,-2615.481201,1535.251831,-60.336014,-2637.903076,1549.767700,68.515961,-2658.872314,1503.163574,231.266083,-2651.650391,1504.158325,-91.516212
28,0.116667,1.518603,-2.210117,-1.414444,-2636.680176,1529.903198,67.740173,-2625.205566,1534.961670,206.629715,-2568.352539,1531.046753,98.939217,-2614.687256,1535.193848,-60.061501,-2636.381348,1549.687378,68.524567,-2658.749512,1503.105225,232.721054,-2653.068604,1504.469238,-90.358467,-2624.445557,1535.680054,207.088120,-2569.515137,1529.507324,99.535828,-2615.311035,1535.396973,-59.942482,-2637.369629,1549.848511,69.035812,-2658.121826,1503.212891,231.706299,-2651.563477,1504.419189,-91.056252
29,0.120833,1.560139,-2.111791,-1.505537,-2636.173584,1530.021240,68.235748,-2624.447021,1534.952881,207.108795,-2567.789307,1531.034912,99.315460,-2614.396973,1535.378296,-59.600227,-2635.842773,1549.804199,69.035118,-2657.994385,1503.127686,233.234131,-2652.878906,1504.736938,-89.853699,-2623.701660,1535.625000,207.520355,-2569.014160,1529.447632,99.998108,-2615.021484,1535.594116,-59.481739,-2636.891113,1549.908691,69.544464,-2657.351318,1503.285767,232.293137,-2651.419434,1504.717529,-90.573540
30,0.125000,1.688145,-2.048025,-1.455734,-2635.772705,1530.081543,68.697342,-2623.899414,1534.717896,207.568115,-2567.355957,1531.088379,99.704872,-2614.140625,1535.739746,-59.150108,-2635.458984,1549.863159,69.539932,-2657.389648,1502.805054,233.659714,-2652.627686,1505.130371,-89.429176,-2623.101074,1535.565674,207.934357,-2568.550537,1529.440430,100.427231,-2614.809326,1536.059082,-58.983639,-2636.368896,1549.961304,70.074951,-2656.841064,1502.801514,232.766830,-2651.216797,1505.048218,-90.173172
31,0.129167,1.792014,-1.979448,-1.478015,-2635.325684,1530.160645,69.141319,-2623.283203,1534.539185,208.005875,-2566.870850,1531.086914,100.067932,-2613.845703,1536.044922,-58.721638,-2635.004150,1549.940552,70.019661,-2656.753174,1502.590576,234.079605,-2652.380371,1505.504395,-89.010010,-2622.436279,1535.423340,208.405350,-2568.088623,1529.426514,100.761688,-2614.476562,1536.341309,-58.584858,-2635.888672,1550.083008,70.493317,-2656.233643,1502.569458,233.234924,-2650.990723,1505.407959,-89.708191
32,0.133333,1.855106,-1.953124,-1.600239,-2634.825439,1530.244385,69.594963,-2622.700684,1534.434204,208.458176,-2566.352783,1530.989380,100.486473,-2613.400391,1536.233276,-58.272331,-2634.461426,1550.022461,70.496353,-2656.224365,1502.525757,234.512054,-2652.015381,1505.810059,-88.576164,-2621.828857,1535.284180,208.874252,-2567.582520,1529.426880,101.123016,-2613.960693,1536.400024,-58.180550,-2635.462402,1550.244385,71.091026,-2655.706543,1502.519653,233.640717,-2650.653809,1505.757446,-89.292114
33,0.137500,1.957426,-1.887564,-1.869556,-2634.404053,1530.433594,69.998901,-2622.079834,1534.296753,208.854050,-2565.888428,1530.799805,100.802460,-2613.116943,1536.571777,-57.884365,-2633.946777,1550.208130,70.938194,-2655.718018,1502.494141,234.889679,-2651.912354,1506.387451,-88.196785,-2621.330322,1535.118164,209.278183,-2567.032227,1529.323730,101.604698,-2613.549561,1536.642334,-57.741997,-2634.930420,1550.344238,71.535103,-2655.175781,1502.487305,234.101028,-2650.687500,1506.429199,-89.268105
34,0.141667,2.048489,-1.915843,-1.971281,-2633.878174,1530.511841,70.457199,-2621.607422,1534.124023,209.323792,-2565.375488,1530.704468,101.290756,-2612.524902,1536.822388,-57.406612,-2633.385986,1550.283813,71.429283,-2655.313721,1502.338867,235.292526,-2651.361572,1506.757812,-87.785431,-2620.806396,1534.812500,209.674347,-2566.591553,1529.285522,101.978333,-2612.925537,1536.923340,-57.185387,-2634.485840,1550.437500,71.939987,-2654.745117,1502.413696,234.495743,-2650.090820,1506.777954,-88.720871
35,0.145833,2.113688,-1.980018,-1.905636,-2633.347412,1530.555176,70.926682,-2621.241699,1534.028198,209.811325,-2564.880859,1530.789429,101.839973,-2611.852783,1537.029907,-56.905239,-2632.878418,1550.326538,71.921051,-2654.942871,1502.177246,235.705948,-2650.620605,1506.955811,-87.362137,-2620.467285,1534.603760,210.098679,-2566.074707,1529.325562,102.351044,-2612.407471,1537.188232,-56.753269,-2633.982910,1550.567139,72.493340,-2654.388184,1502.312134,234.836380,-2649.122559,1506.919434,-87.980461
36,0.150000,2.185154,-2.032781,-2.027410,-2632.812256,1530.667603,71.309837,-2620.815918,1533.931030,210.209061,-2564.371338,1530.713379,102.280853,-2611.196045,1537.264771,-56.495323,-2632.301025,1550.436646,72.330750,-2654.607666,1502.118652,236.033249,-2650.003174,1507.314697,-87.024513,-2620.083008,1534.515503,210.435516,-2565.546631,1529.118408,102.863396,-2611.770264,1537.472534,-56.348682,-2633.498779,1550.661499,72.981148,-2654.037598,1502.266479,235.239822,-2648.551758,1507.296509,-87.671829
37,0.154167,2.288367,-2.111679,-1.999120,-2632.310547,1530.737793,71.714371,-2620.509521,1533.758667,210.635818,-2563.913086,1530.758301,102.780914,-2610.519043,1537.572388,-56.048527,-2631.809814,1550.505127,72.771248,-2654.323242,1501.885498,236.356033,-2649.270264,1507.659912,-86.685196,-2619.852295,1534.158325,210.755127,-2565.156494,1529.250854,103.483894,-2611.103516,1537.754150,-55.893269,-2632.992432,1550.771240,73.430092,-2653.707275,1502.125488,235.578079,-2647.885742,1507.605591,-87.361557
38,0.158333,2.364837,-2.176639,-2.107337,-2631.931641,1530.947266,72.129120,-2620.271729,1533.750244,211.067047,-2563.566895,1530.791870,103.267799,-2609.991699,1537.919189,-55.600979,-2631.393555,1550.712158,73.214333,-2654.173828,1501.906372,236.706726,-2648.768066,1508.124634,-86.320541,-2619.663818,1534.227417,211.373428,-2564.675293,1529.385132,103.956055,-2610.501465,1538.035156,-55.425156,-2632.500488,1550.924438,73.798157,-2653.516357,1502.097778,235.869827,-2647.442383,1508.120605,-87.218437
39,0.162500,2.415839,-2.305505,-2.169575,-2631.437500,1531.124512,72.579582,-2620.080566,1533.784424,211.545380,-2563.141846,1530.859497,103.868515,-2609.208252,1538.189575,-55.095337,-2630.878662,1550.887695,73.684433,-2654.076660,1501.956665,237.080627,-2647.952148,1508.469360,-85.928017,-2619.461914,1534.214966,211.936005,-2564.313477,1529.487671,104.448273,-2609.604248,1538.359375,-54.909992,-2631.977783,1551.075806,74.204674,-2653.370117,1502.208496,236.283218,-2646.654785,1508.397095,-86.912773
40,0.166667,2.470355,-2.406314,-2.186626,-2630.969727,1531.294189,72.978706,-2619.854248,1533.816040,211.966614,-2562.729004,1530.973633,104.386490,-2608.515137,1538.473999,-54.650368,-2630.405518,1551.056152,74.103569,-2653.906494,1501.976318,237.411819,-2647.216064,1508.797974,-85.579231,-2619.268799,1534.273315,212.443039,-2563.816406,1529.506348,104.989204,-2609.011963,1538.721191,-54.507812,-2631.522461,1551.222168,74.661972,-2653.188477,1502.254150,236.599823,-2645.834229,1508.675171,-86.638100
41,0.170833,2.499161,-2.517822,-2.133994,-2630.493408,1531.425537,73.338860,-2619.655518,1533.892212,212.349716,-2562.314697,1531.147217,104.881851,-2607.791504,1538.683350,-54.242065,-2629.947754,1551.187500,74.473984,-2653.732178,1502.012329,237.712540,-2646.406494,1508.989502,-85.261398,-2619.092773,1534.323242,212.811523,-2563.356445,1529.646484,105.539474,-2608.369141,1538.940186,-54.122879,-2631.060547,1551.331787,74.985916,-2653.033203,1502.307739,236.899261,-2644.960449,1508.888550,-86.265488
42,0.175000,2.462248,-2.699532,-1.917475,-2629.873291,1531.441528,73.682701,-2619.508057,1534.060181,212.726807,-2561.799805,1531.436523,105.452797,-2606.772705,1538.678345,-53.827843,-2629.403076,1551.206177,74.803391,-2653.552734,1502.077271,238.002213,-2645.176025,1508.819214,-84.951157,-2618.934570,1534.448242,213.127945,-2562.944092,1529.870483,106.017990,-2607.476074,1538.934692,-53.733936,-2630.542969,1551.456787,75.353691,-2652.846680,1502.382690,237.187531,-2643.675781,1508.727051,-85.724266
